taxon_id	species_name	species_taxid	study_role	lineage	assembly_accession	annotation_source_version	proteome_url	cds_url	genome_url	assembly_level	busco_complete_pct	contamination_status	ecology	ecology_source	structure_coverage	inclusion_reason	status
F279322	Cutaneotrichosporon cavernicola	279322	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Cutaneotrichosporon	GCF_030864355.1	Tokyo University of Agriculture | Annotation submitted by Tokyo University of Agriculture | 2023-11-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/864/355/GCF_030864355.1_ASM3086435v1/GCF_030864355.1_ASM3086435v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/864/355/GCF_030864355.1_ASM3086435v1/GCF_030864355.1_ASM3086435v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/864/355/GCF_030864355.1_ASM3086435v1/GCF_030864355.1_ASM3086435v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F82508	Trichosporon asahii	82508	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Trichosporon	GCF_000293215.1	Beijing Military Command General Hospital of PLA, China | Annotation submitted by Beijing Military Command General Hospital of PLA, China | 2024-01-02	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/215/GCF_000293215.1_Trichosporon_asahii_1/GCF_000293215.1_Trichosporon_asahii_1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/215/GCF_000293215.1_Trichosporon_asahii_1/GCF_000293215.1_Trichosporon_asahii_1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/215/GCF_000293215.1_Trichosporon_asahii_1/GCF_000293215.1_Trichosporon_asahii_1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F143232	Vanrija pseudolonga	143232	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Vanrija	GCF_020906515.1	Dankook University | Annotation submitted by Dankook University | 2024-02-06	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/906/515/GCF_020906515.1_ASM2090651v1/GCF_020906515.1_ASM2090651v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/906/515/GCF_020906515.1_ASM2090651v1/GCF_020906515.1_ASM2090651v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/906/515/GCF_020906515.1_ASM2090651v1/GCF_020906515.1_ASM2090651v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1055551	Tritirachium sp. CBS 265.96	1055551	ingroup	Basidiomycota;Tritirachiomycetes;Tritirachiales;Tritirachiaceae;Tritirachium	GCA_058225015.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2026-06-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/225/015/GCA_058225015.1_ASM5822501v1/GCA_058225015.1_ASM5822501v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/225/015/GCA_058225015.1_ASM5822501v1/GCA_058225015.1_ASM5822501v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/225/015/GCA_058225015.1_ASM5822501v1/GCA_058225015.1_ASM5822501v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1269715	Thecaphora frezii	1269715	ingroup	Basidiomycota;Ustilaginomycetes;Urocystidales;Glomosporiaceae;Thecaphora	GCA_054907475.1	USDA | Annotation submitted by USDA | 2026-02-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/907/475/GCA_054907475.1_ASM5490747v1/GCA_054907475.1_ASM5490747v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/907/475/GCA_054907475.1_ASM5490747v1/GCA_054907475.1_ASM5490747v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/907/475/GCA_054907475.1_ASM5490747v1/GCA_054907475.1_ASM5490747v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F84753	Moesziomyces antarcticus	84753	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Moesziomyces	GCF_000747765.1	National Institute of Advanced Industrial Science and Technology | Annotation submitted by National Institute of Advanced Industrial Science and Technology | 2023-12-29	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1/GCF_000747765.1_ASM74776v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1/GCF_000747765.1_ASM74776v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1/GCF_000747765.1_ASM74776v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F84751	Pseudozyma flocculosa	84751	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Pseudozyma	GCF_000417875.1	Université Laval | Annotation submitted by Université Laval | 2021-12-10	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/875/GCF_000417875.1_Pflocc_1.0/GCF_000417875.1_Pflocc_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/875/GCF_000417875.1_Pflocc_1.0/GCF_000417875.1_Pflocc_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/417/875/GCF_000417875.1_Pflocc_1.0/GCF_000417875.1_Pflocc_1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F280036	Sporisorium graminicola	280036	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Sporisorium	GCF_005498985.1	University of Liverpool, Institute of Integrative Biology | Annotation submitted by University of Liverpool, Institute of Integrative Biology | 2019-07-17	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/498/985/GCF_005498985.1_PGRAM_IIB_1.0/GCF_005498985.1_PGRAM_IIB_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/498/985/GCF_005498985.1_PGRAM_IIB_1.0/GCF_005498985.1_PGRAM_IIB_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/498/985/GCF_005498985.1_PGRAM_IIB_1.0/GCF_005498985.1_PGRAM_IIB_1.0_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1882483	Testicularia cyperi	1882483	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Anthracoideaceae;Testicularia	GCA_003144125.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2018-06-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/125/GCA_003144125.1_Tescy1/GCA_003144125.1_Tescy1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/125/GCA_003144125.1_Tescy1/GCA_003144125.1_Tescy1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/125/GCA_003144125.1_Tescy1/GCA_003144125.1_Tescy1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F120017	Ustilago hordei	120017	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago	GCF_900519145.1	Technische Universitat Munchen - WZW | Annotation submitted by Technische Universitat Munchen - WZW | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/519/145/GCF_900519145.1_Uho2_v1/GCF_900519145.1_Uho2_v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/519/145/GCF_900519145.1_Uho2_v1/GCF_900519145.1_Uho2_v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/519/145/GCF_900519145.1_Uho2_v1/GCF_900519145.1_Uho2_v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1673888	Violaceomyces palustris	1673888	ingroup	Basidiomycota;Ustilaginomycetes;Violaceomycetales;Violaceomycetaceae;Violaceomyces	GCA_003144235.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2018-05-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/235/GCA_003144235.1_Ustsp1/GCA_003144235.1_Ustsp1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/235/GCA_003144235.1_Ustsp1/GCA_003144235.1_Ustsp1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/144/235/GCA_003144235.1_Ustsp1/GCA_003144235.1_Ustsp1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1708542	Wallemia canadensis	1708542	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	GCA_056320075.1	University of Ljubljana, Biotechnical Faculty | Annotation submitted by University of Ljubljana, Biotechnical Faculty | 2026-03-25	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/320/075/GCA_056320075.1_ASM5632007v1/GCA_056320075.1_ASM5632007v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/320/075/GCA_056320075.1_ASM5632007v1/GCA_056320075.1_ASM5632007v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/320/075/GCA_056320075.1_ASM5632007v1/GCA_056320075.1_ASM5632007v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1540922	Wallemia hederae	1540922	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	GCA_004918325.1	Biotechnical Faculty, University of Ljubljana | Annotation submitted by Biotechnical Faculty, University of Ljubljana | 2019-04-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/325/GCA_004918325.1_ASM491832v1/GCA_004918325.1_ASM491832v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/325/GCA_004918325.1_ASM491832v1/GCA_004918325.1_ASM491832v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/918/325/GCA_004918325.1_ASM491832v1/GCA_004918325.1_ASM491832v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F245174	Wallemia ichthyophaga	245174	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	GCF_000400465.1	BGI | Annotation submitted by BGI | 2023-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/465/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/465/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/465/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1708541	Wallemia mellicola	1708541	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	GCF_000263375.1	JGI | Annotation submitted by JGI | 2017-07-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/375/GCF_000263375.1_Wallemia_sebi_v1.0/GCF_000263375.1_Wallemia_sebi_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/375/GCF_000263375.1_Wallemia_sebi_v1.0/GCF_000263375.1_Wallemia_sebi_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/375/GCF_000263375.1_Wallemia_sebi_v1.0/GCF_000263375.1_Wallemia_sebi_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F64504	Allomyces arbusculus	64504	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces	GCA_027604705.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-01-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/705/GCA_027604705.1_ASM2760470v1/GCA_027604705.1_ASM2760470v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/705/GCA_027604705.1_ASM2760470v1/GCA_027604705.1_ASM2760470v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/705/GCA_027604705.1_ASM2760470v1/GCA_027604705.1_ASM2760470v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F64505	Allomyces javanicus	64505	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces	GCA_027604645.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-01-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/645/GCA_027604645.1_ASM2760464v1/GCA_027604645.1_ASM2760464v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/645/GCA_027604645.1_ASM2760464v1/GCA_027604645.1_ASM2760464v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/645/GCA_027604645.1_ASM2760464v1/GCA_027604645.1_ASM2760464v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F28583	Allomyces macrogynus	28583	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces	GCA_000151295.1	Broad Institute | Annotation submitted by Broad Institute | 2017-05-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/295/GCA_000151295.1_A_macrogynus_V3/GCA_000151295.1_A_macrogynus_V3_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/295/GCA_000151295.1_A_macrogynus_V3/GCA_000151295.1_A_macrogynus_V3_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/295/GCA_000151295.1_A_macrogynus_V3/GCA_000151295.1_A_macrogynus_V3_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F64508	Blastocladiella britannica	64508	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella	GCA_025349905.2	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2022-10-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/349/905/GCA_025349905.2_Blabri1/GCA_025349905.2_Blabri1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/349/905/GCA_025349905.2_Blabri1/GCA_025349905.2_Blabri1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/349/905/GCA_025349905.2_Blabri1/GCA_025349905.2_Blabri1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F4808	Blastocladiella emersonii	4808	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella	GCA_025594325.1	Natural History Museum, London | Annotation submitted by Natural History Museum, London | 2022-10-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/594/325/GCA_025594325.1_blem_2022/GCA_025594325.1_blem_2022_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/594/325/GCA_025594325.1_blem_2022/GCA_025594325.1_blem_2022_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/594/325/GCA_025594325.1_blem_2022/GCA_025594325.1_blem_2022_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F109876	Catenaria anguillulae	109876	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Catenariaceae;Catenaria	GCA_002102555.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2017-04-20	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/102/555/GCA_002102555.1_Catan2/GCA_002102555.1_Catan2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/102/555/GCA_002102555.1_Catan2/GCA_002102555.1_Catan2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/102/555/GCA_002102555.1_Catan2/GCA_002102555.1_Catan2_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F945690	Coelomomyces lativittatus	945690	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Coelomomycetaceae;Coelomomyces	GCA_026937265.1	University of California, Riverside | Annotation submitted by University of California, Riverside | 2022-12-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/937/265/GCA_026937265.1_CoeloLatMeio_1.0_UCR/GCA_026937265.1_CoeloLatMeio_1.0_UCR_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/937/265/GCA_026937265.1_CoeloLatMeio_1.0_UCR/GCA_026937265.1_CoeloLatMeio_1.0_UCR_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/937/265/GCA_026937265.1_CoeloLatMeio_1.0_UCR/GCA_026937265.1_CoeloLatMeio_1.0_UCR_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F3075319	Sorochytrium milnesiophthora	3075319	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Sorochytriaceae;Sorochytrium	GCA_051624525.1	University of Michigan | Annotation submitted by University of Michigan | 2025-07-30	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/624/525/GCA_051624525.1_ASM5162452v1/GCA_051624525.1_ASM5162452v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/624/525/GCA_051624525.1_ASM5162452v1/GCA_051624525.1_ASM5162452v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/624/525/GCA_051624525.1_ASM5162452v1/GCA_051624525.1_ASM5162452v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F1500003	Paraphysoderma sedebokerense	1500003	ingroup	Blastocladiomycota;Physodermatomycetes;Physodermatales;Physodermataceae;Paraphysoderma	GCA_025602915.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2022-10-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/602/915/GCA_025602915.1_Parsed1/GCA_025602915.1_Parsed1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/602/915/GCA_025602915.1_Parsed1/GCA_025602915.1_Parsed1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/602/915/GCA_025602915.1_Parsed1/GCA_025602915.1_Parsed1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F911321	Calcarisporiella thermophila	911321	ingroup	Calcarisporiellomycota;Calcarisporiellomycetes;Calcarisporiellales;Calcarisporiellaceae;Calcarisporiella	GCF_041956535.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-10-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/956/535/GCF_041956535.1_Calth1/GCF_041956535.1_Calth1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/956/535/GCF_041956535.1_Calth1/GCF_041956535.1_Calth1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/956/535/GCF_041956535.1_Calth1/GCF_041956535.1_Calth1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F1555241	Caulochytrium protostelioides	1555241	ingroup	Chytridiomycota;Caulochytriomycetes;Caulochytriales;Caulochytriaceae;Caulochytrium	GCA_003615045.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2018-10-10	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/615/045/GCA_003615045.1_Caupr1/GCA_003615045.1_Caupr1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/615/045/GCA_003615045.1_Caupr1/GCA_003615045.1_Caupr1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/615/045/GCA_003615045.1_Caupr1/GCA_003615045.1_Caupr1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F1774096	Dinochytrium kinnereticum	1774096	ingroup	Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Dinochytrium	GCA_027604005.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-01-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/005/GCA_027604005.1_ASM2760400v1/GCA_027604005.1_ASM2760400v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/005/GCA_027604005.1_ASM2760400v1/GCA_027604005.1_ASM2760400v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/005/GCA_027604005.1_ASM2760400v1/GCA_027604005.1_ASM2760400v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F109932	Entophlyctis luteolus	109932	ingroup	Chytridiomycota;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Entophlyctis	GCA_027604725.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-01-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/725/GCA_027604725.1_ASM2760472v1/GCA_027604725.1_ASM2760472v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/725/GCA_027604725.1_ASM2760472v1/GCA_027604725.1_ASM2760472v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/725/GCA_027604725.1_ASM2760472v1/GCA_027604725.1_ASM2760472v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F1604274	Cladochytrium tenue	1604274	ingroup	Chytridiomycota;Chytridiomycetes;Cladochytriales;Cladochytriaceae;Cladochytrium	GCA_026954515.1	University of Michigan | Annotation submitted by University of Michigan | 2022-12-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/954/515/GCA_026954515.1_ASM2695451v1/GCA_026954515.1_ASM2695451v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/954/515/GCA_026954515.1_ASM2695451v1/GCA_026954515.1_ASM2695451v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/954/515/GCA_026954515.1_ASM2695451v1/GCA_026954515.1_ASM2695451v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F109889	Lobulomyces angularis	109889	ingroup	Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Lobulomyces	GCA_027604685.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-01-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/685/GCA_027604685.1_ASM2760468v1/GCA_027604685.1_ASM2760468v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/685/GCA_027604685.1_ASM2760468v1/GCA_027604685.1_ASM2760468v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/685/GCA_027604685.1_ASM2760468v1/GCA_027604685.1_ASM2760468v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
F110093	Polychytrium aggregatum	110093	ingroup	Chytridiomycota;Chytridiomycetes;Polychytriales;Polychytrium	GCF_025602895.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2023-02-08	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/602/895/GCF_025602895.1_Polagg1_1/GCF_025602895.1_Polagg1_1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/602/895/GCF_025602895.1_Polagg1_1/GCF_025602895.1_Polagg1_1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/602/895/GCF_025602895.1_Polagg1_1/GCF_025602895.1_Polagg1_1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad coverage of sparsely sampled phylum; quality exceptions subject to QC	provisional_file_QC_passed
