model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_af__freerate__tien2013__coverage_confidence	3di_af	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.21325662950467367	0.014284083178408836	14.929668697744816	1.0042877602871897e-25	0.18486546748436114	0.2416477915249862	1.8077179685169415e-24	0.21379482848414172	0.014327046759584556	14.922463231378549	1.0352199425125585e-25	0.1853182716940776	0.24227138527420583	2.44007570198288e-24	0.000538198979468052	False
3di_af__freerate__tien2013__coverage_confidence	3di_af	freerate	tien2013	coverage_confidence	rsa_centered	-0.24791620241400136	0.036909732167859415	-6.716824746560585	1.8316926378778389e-09	-0.32127829174207323	-0.1745541130859295	5.733994344661061e-09	-0.2527623284292544	0.03671711256186509	-6.884046995889783	8.58688850820718e-10	-0.32574156543325555	-0.17978309142525323	2.810254420867804e-09	-0.004846126015253027	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	aa_by_rsa	0.00042494724102146685	0.04202453944998671	0.010111883356323166	0.9919551735153644	-0.08310337539973871	0.08395326988178163	0.9919551735153644	2.2282378124335867e-05	0.04207774114059174	0.0005295526214177025	0.9995786905329904	-0.08361178438347694	0.08365634913972561	0.9995786905329904	-0.000402664862897131	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.08338346030040442	0.022213338089498016	3.7537564126765037	0.00031388554263917434	0.039232045551980226	0.1275348750488286	0.00048084593766001174	0.08065147470586174	0.022159602365139162	3.6395722891102182	0.0004627321574980944	0.036606865528190397	0.1246960838835331	0.000708866283826868	-0.0027319855945426713	False
3di_af__gamma__miller1987__composition_adjusted	3di_af	gamma	miller1987	composition_adjusted	rsa_centered	-0.2412571702499024	0.031488071201403414	-7.661859270667224	2.3957518315091137e-11	-0.30384312134107816	-0.17867121915872666	1.1499608791243746e-10	-0.24419261480138693	0.031337851943641616	-7.792257594443486	1.3056341398737872e-11	-0.3064799888517812	-0.1819052407509927	6.267043871394178e-11	-0.002935444551484534	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	aa_by_rsa	-0.018054917142691106	0.04242832616255125	-0.4255392275792161	0.6714944457471045	-0.1023858095973402	0.06627597531195797	0.8583296210962916	-0.019362930448534578	0.042493213959928236	-0.45567112120053155	0.6497617893757859	-0.10382279442662423	0.06509693352955509	0.8207517339483612	-0.0013080133058434723	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	aa_log1p_rate	0.1990470085617761	0.014261981328008853	13.956476592131782	6.40824254287549e-24	0.170699776362357	0.2273942407611952	4.194486028063957e-23	0.19875570254392383	0.014348639320933087	13.851885053237146	1.0086303635879442e-23	0.17023622820010265	0.227275176887745	6.60194419803018e-23	-0.0002913060178522664	False
3di_af__gamma__miller1987__coverage_confidence	3di_af	gamma	miller1987	coverage_confidence	rsa_centered	-0.19010800269205336	0.030905774304416288	-6.15121306521959	2.2784802475368593e-08	-0.25153657564843385	-0.12867942973567287	6.075947326764958e-08	-0.19192022672492162	0.030734334550390017	-6.244489413306206	1.5109173959619808e-08	-0.2530080446064059	-0.13083240884343733	4.0291130558986154e-08	-0.0018122240328682648	False
3di_af__gamma__tien2013__composition_adjusted	3di_af	gamma	tien2013	composition_adjusted	aa_by_rsa	-0.008201383288055697	0.049884077384200344	-0.16440883981655638	0.8697906820946667	-0.10735138861632235	0.09094862204021095	0.9568617030391846	-0.00821607509907238	0.04994465632712519	-0.164503586635157	0.8697163258856258	-0.10748648763598637	0.09105433743784161	0.9633780840579239	-1.4691811016683334e-05	False
3di_af__gamma__tien2013__composition_adjusted	3di_af	gamma	tien2013	composition_adjusted	aa_log1p_rate	0.08416505825951529	0.02175944489015376	3.867978189903196	0.00021133605244869798	0.0409158053930647	0.12741431112596588	0.0003381376839179168	0.08135842889916167	0.021710786394926258	3.7473736519362046	0.00032083246168469065	0.038205890060794924	0.12451096773752843	0.000513331938695505	-0.002806629360353613	False
