split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0xc00000000000000000000000000000000000000200000000000000000000000000000000000000200000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000	6	5	1	468	566	469	93.0	88.0	0.0704134981
0x200000000000000000c00000000000000000000000000000000000000200000000000000000000000000000000000000200000000000000000000000000080000000000000000000000004000500000000000000000000000000000000000000000100000800000000000000000000000000000000000	11	10	1	463	566	464	89.2	77.0	0.051930445
0x200000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	63.2	68.0	0.0134042497
0x200000000000000000000080000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	97.4	99.0	0.1019640966
0x50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	93.2	98.0	0.0588137649
0x8000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	37.3	54.0	0.0343685935
0x8000000800000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	95.8	98.0	0.0654483926
0x8000000800000000000004000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	96.2	98.0	0.1080047632
0x200000000000008000000880000000000004000000000000000000000000000000000050000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	8	0	465	567	465	97.5	99.0	0.0909432344
0x200000000000008000000880000000000004000000000000000000000000000000000050000000000004000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	9	9	0	464	567	464	85.4	81.0	0.0436100726
0x220000000000008000000880000000000004000000000000000000000000000000000050000000000004000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	10	10	0	463	567	463	98.8	99.0	0.1087648053
0x220000000200008000000880000c00000004000000000000000000000000000000200050000000000004000000000000000000000200000000000000000000000000080000000000000000000000104000500000000000000000000000000000000000000000100000800000000000000000000000000000000000	21	20	1	453	566	454	86.4	65.0	0.035643311
0x4ad4c5492c0020220000802a0400800000089b000c0028000400000000000000000000000000000020005080000000080400000000004360000001828000000004002020018040000008000000000000090000000010400050000c09c2000000004100400000a0000000010000100004805400000000000000211a04000000000000	90	82	8	391	559	399	83.9	67.0	0.0206880964
0x4ad4c5492c2920220000802a04008000000cdb000c0068000400000000000000000000000000000020005080000000080400000000004360000001828000000004002020018040000008000000000000090000000010400050000c09c2000000004100400000a0000010010004900004805400000000000000211a04000000002800	101	93	8	380	559	388	91.2	94.0	0.0366036932
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	2	2	0	471	567	471	97.3	100.0	0.060141689
0x100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	92.6	95.0	0.0262446942
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	4	4	0	469	567	469	81.3	75.0	0.0173414593
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	5	5	0	468	567	468	91.7	97.0	0.0454917029
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000100000008000000000000000000000000000000000000000000	6	6	0	467	567	467	68.9	70.0	0.0237705769
0x420000000000000000000000000000000000000000000000000	2	2	0	471	567	471	93.7	100.0	0.0829934571
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000420000000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.9	100.0	0.1264251589
0x100000000000000040000000000000000000000100000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000520000008000000000000000000000000000000000000000000	9	9	0	464	567	464	81.2	78.0	0.0303148238
0x4ad4c5492c2920220000802a04008000100cdb000c0068004400000000000000000000010000000220005080000000080400000000004360000001828000000004002020018040000008000020000000090000000010400050000c09c2000000004100400000a000053001000c900004805400000000000000211a04000000002800	110	102	8	371	559	379	96.5	98.0	0.0703383164
0x10000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	86.2	92.0	0.042549403
0x90000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	97.6	99.0	0.0750146729
0x1000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	75.1	73.0	0.0425841071
0x91000000000000000000000000000000000000000000000000000000000020000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	74.6	55.0	0.0081614063
0x200000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	35.6	51.0	0.0056825307
0x80000000200000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	100.0	100.0	0.1223091593
0x91000000080000000200000000000000000000000000000000000000000020000000004000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	8	0	465	567	465	87.7	83.0	0.0314938896
0x4ad4c5492c2920220000802a04008000100cdb000c00680044000000000000000000000100000093200050880000000a040000000000436000000182800000000400202001a040000008400022000000090000000010400050000c09c2000000004100400000a000053001000c900004805400000000000000211a04000000002800	118	110	8	363	559	371	92.5	88.0	0.0545967466
0x4ad4c5492c2962a68040a02a05a2925050ccdb180c10680055a2001a8980002004000351154000932000548c9181020a85203540034843645225a5aa840026998c04202891a045004908488022101042c99024401350400050b12ca9c29400288acb805002d2b631553005100cd00106845456a4510c884200a11aac20328028aa10	298	286	12	187	555	199	63.6	38.0	0.0366657797
0x8004001a290c0120080003040000014002008880088a8010000004409a4002000400000aaa00202024000050128010d0000002000000001166000001500b42420a10001003004d0045020800089095000d2332820200000801aa804000110a500000040002a088000098a011010001004000102804800012804d010081	152	152	0	321	567	321	89.3	85.0	0.0615983908
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	99.9	100.0	0.0876835287
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000080	3	3	0	470	567	470	27.9	55.0	0.0098518339
0x80000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000080	4	4	0	469	567	469	76.1	72.0	0.0101196535
0x80000000040000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000080	5	5	0	468	567	468	100.0	100.0	0.184179962
0x20000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	67.0	66.0	0.0129205188
0x20000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	33.7	53.0	0.0092527196
0x20000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000	4	4	0	469	567	469	87.1	69.0	0.0275184917
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	78.2	61.0	0.0058659108
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	69.1	58.0	0.0058371197
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	99.4	98.0	0.0703948667
0x40000000000000000000000000000000000000000000000000000000000000000000020000010000000000000000000000010000000014000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000	8	8	0	465	567	465	96.8	95.0	0.056134236
0x40000000000000000000000000000000000000000000000000000000000000000000020000010000000000000000000000010000000014000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000100000000000	9	9	0	464	567	464	89.1	88.0	0.0550301937
0x40000000000000000000000000000000000000000000080000000040000000000000020000010000000000000000000000010200000014000000000000010000000000000000000000000000000020000000000000000000000000000000000000000000080000000000000000000000000100000000080	14	14	0	459	567	459	96.9	91.0	0.0835893481
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	64.0	2.0334e-06
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000	3	3	0	470	567	470	84.2	100.0	0.0277205876
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000008000000	4	4	0	469	567	469	99.9	100.0	0.2318722649
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000008000000	5	5	0	468	567	468	1.6	65.0	0.0539712418
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000008000000000008000000	6	6	0	467	567	467	72.8	17.0	0.0214925266
0x8000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.0	78.0	0.0485089532
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000008000080000000000000000000000000000000000000000800000000000000000000000000008000000000008000000	8	8	0	465	567	465	68.3	9.0	0.0129795924
0x44000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			1e-06
0x4c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.6	100.0	0.0954745536
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	82.7	87.0	0.0422083744
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000	5	5	0	468	567	468	99.9	100.0	0.353414603
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000	2	2	0	471	567	471	100.0	100.0	0.4798311983
0x4000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000000000	7	7	0	466	567	466	90.5	79.0	0.1103099596
0x100000000000000004000000000200000000008000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000004c000000000000008000080000000000000000000000000000000000000000800000000000000000000000000008048000000008000000	15	15	0	458	567	458	84.1	20.0	0.0445672001
0x100004000000000004000000000200000000008000000000008000000004000000000000002000001000000000000002000000001020000001400000000000001000004c000000000000008000080000020000000000000000000000000000000000800000000080000000000000000008048000100008000080	29	29	0	444	567	444	14.3	12.0	0.0183704895
0x1000000000000000000000000800000000000000000000000000000000000000	2	2	0	471	567	471			1e-06
0x1000000000000000000000001800000000000000000000000000000000000000	3	3	0	470	567	470	88.5	100.0	0.0114293029
0x1000000000000000000000001800000000000040000000000000000000000000	4	4	0	469	567	469	76.9	90.0	0.0121665517
0x1000000000000000000000001800000000000040000000000000000000010000	5	5	0	468	567	468	100.0	100.0	0.3736440269
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000	2	2	0	471	567	471	78.4	95.0	0.0128655484
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000	3	3	0	470	567	470	48.5	68.0	0.0217681793
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000	4	4	0	469	567	469	98.8	100.0	0.0724037237
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000	2	2	0	471	567	471	94.5	100.0	0.0432285841
0x28000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000010000000000000000000000000000	6	6	0	467	567	467	89.3	95.0	0.0389245573
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000	2	2	0	471	567	471	96.7	100.0	0.0909931767
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.2476314075
0x80000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.6	100.0	0.1359532575
0x10000000080000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000100000000000000000000000000000000000	5	5	0	468	567	468	92.8	93.0	0.0794410148
0x1000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.1	96.0	0.0517156577
0x80000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	100.0	100.0	0.2073427118
0x10000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000400000040000000000000000100000000000000000000000000000000000	8	8	0	465	567	465	70.0	70.0	0.0169291806
0x120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	66.9	95.0	0.0039623306
0x120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	48.0	0.0011443721
0x120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	98.8	99.0	0.1005248819
0x120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000000000000000000000000000080000000100000000000000000000000000000000400000040000000000000000100000000000000000000000000000000000	12	12	0	461	567	461	83.7	75.0	0.0307695718
0x28000120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000000000000400000040000000000000000110000010000000000000000000000000000	18	18	0	455	567	455	65.2	64.0	0.0335192844
0x28000120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040000000400000040000000000000000110000010000000000000000000000000000	19	19	0	454	567	454	70.7	78.0	0.060304193
0x28000120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040001000400000040000000000001800110000010040000000000000000000010000	24	24	0	449	567	449	98.0	99.0	0.1599906285
0x28000120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040001000400000040000000000001800110000010040000000000000008000010000	25	25	0	448	567	448	80.8	70.0	0.0674349076
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000	2	2	0	471	567	471	98.8	100.0	0.1291646048
0x20000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
0x100000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			0.0
0x100000000000400000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469			0.0
0x100000000000400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468			1e-06
0x100000000000400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	0.0	100.0	2.041e-06
0x100000000000400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	90.7	92.0	0.03466612
0x100000000002400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	8	0	465	567	465	13.5	46.0	0.0191433429
0x200100000000002400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000000000000000000000000000000000040000000	10	10	0	463	567	463	99.5	100.0	0.2048908283
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000	2	2	0	471	567	471	33.0	57.0	0.0095521369
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000	3	3	0	470	567	470	94.1	96.0	0.0641131741
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000020000000000	4	4	0	469	567	469	10.4	38.0	0.0171223838
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000200000000000000000000000000000000000002000000000000000000000000000000000000020000000000	5	5	0	468	567	468	96.1	97.0	0.1141665203
0x1000000000000000000000000000000000200100000000002400000000000000000000000000000020000400000000000000000000000000000004000000000000000000000000000000000000232000000000000000000000000000000000002000000000000000000000000000000000000020040000000	15	15	0	458	567	458	100.0	100.0	0.3160269584
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	87.1	81.0	0.0951775125
0x100000000000000000000000000000000020010000000000a400000000000000000000000000000020000400000000000000000000000000000004000000000000001000000000000000000000232000000000000000000000000000000000002000000000000000000000000000000000000020040000000	17	17	0	456	567	456	93.4	88.0	0.0916588762
0x4000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	80.0	88.0	0.0354920345
0x1800000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	95.1	100.0	0.0619548682
0x4000000000000000000000000000000001800000000008000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	99.9	100.0	0.2666573235
0x100000000000000000000000000000000020010000000000a400000000000000000000000000000020000400000000000000000000000000000004000000000000001004000000000000000000232000000000001800000000008000000000002000000000000000000000000000000000000020040000000	21	21	0	452	567	452	72.9	49.0	0.0414981918
0x2900012000000000000001000000008008020010000000000a400000000000000000000000000000028000400000000000000000000000001000024000000000000001004000080000000100000332000000000001800040001008400000040002000000001800110000010040000000000000028040010000	46	46	0	427	567	427	78.1	35.0	0.0214865336
0x28000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	99.5	100.0	0.0767161221
0x800000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.9	85.0	0.0294526405
0x800000000000000200000000028000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	91.5	94.0	0.0420444518
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	95.1	92.0	0.0656359746
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900000000000000200000000028000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	100.0	100.0	0.2305062012
0x2900012000000000000001000000808008020010000000000a400000000000000000000000000000028000400000000000000000000000001000024000000000000001004000080000900100000332000200000001828040001008400000040002000000001800110000010040000000000000028040010000	52	52	0	421	567	421	15.3	37.0	0.0130357811
0x2900012000000000000001000000808008020010000000000a400000000000000000000004000000028000400000000000000000000000001000024000000000000001004000080000900100000332000200000001828040001008400000040002000000001800110000010040000000000000028040010000	53	53	0	420	567	420	83.4	37.0	0.0281727268
0x40000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	68.9	78.0	0.0312939494
0x40000000000000000000000000000000000000000000000000000000000400000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	100.0	100.0	0.1367471259
0x2900012000000000000001000000808008020010000004000a400000000000000000000004000000028000400000000000000000400000001000024200000000000001004000080000900100000332000200000001828040001008400000040002000000001800110000010040000000000000028040010000	56	56	0	417	567	417	53.7	31.0	0.0331835782
0x102904012000000004000001000200808008028010000004008a40000004000000000000002400001002800040000002000000001060000001500002420000001000004d004000080000908100080332020200000001828040001008400000040002800000001880110000010040000008048000128048010080	85	85	0	388	567	388	87.9	56.0	0.0525718792
0x8004000a000800000800030000000040000008000088000000000040100002000000000aaa0020200000004010001090000000000000000106000000000b40000a100000030000000502000008001400052000800000000800280000000102100000000000208800008020000100000000001020000000000005000001	67	67	0	406	567	406	85.5	73.0	0.0540130462
0x1000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.7	84.0	0.0365544173
0x1000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000	3	3	0	470	567	470	32.6	59.0	0.0221405479
0x8004000a000800000800030000000040000008000088000000000040100002000000000aaa0020200000004010001090000000000000000006000000000b40000a100000010000000502000008001400052000800000000800280000000102100000000000208800008020000000000000001020000000000005000001	64	64	0	409	567	409	82.1	79.0	0.050388788
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000	2	2	0	471	567	471	96.8	99.0	0.1031258417
0x10000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000	3	3	0	470	567	470	89.7	87.0	0.0839474552
0x10000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.8	87.0	0.0721429991
0x10000000000000000000000000000000000000000000000000000000000000000000400000000000010000000000000000000000000000000000000000000000000100000000000000000000008000000000000000000000000000000000000000	5	5	0	468	567	468	63.2	52.0	0.0301148742
0x800000000000000000000000000008000000000000000000000000000000000000000000000	2	2	0	471	567	471	86.7	83.0	0.0745654345
0x10000000000000000000000000000000000000000000000000000000000000000000400000000000010000000000000000000000000000000000000800000000000100000000000000008000008000000000000000000000000000000000000000	7	7	0	466	567	466	87.5	73.0	0.036309116
0x8004000a000800000800030000000040000008000088000000000040000002000000000aaa0020200000004010001090000000000000000006000000000b00000a100000000000000502000008001400052000800000000000280000000002100000000000200800000020000000000000001020000000000005000001	57	57	0	416	567	416	91.1	89.0	0.0409696298
0x280000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.2469619036
0x8004000a000800000800030000000040000008000088000000000040000002000000000aaa0020200000004010001090000000000000000006000000000b00000a100000000000000502000008001400052000800000000000000000000002100000000000200800000020000000000000001020000000000005000001	55	55	0	418	567	418	89.7	83.0	0.0361485895
0x1020000000000000000000	2	2	0	471	567	471	80.4	85.0	0.0139840878
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000	2	2	0	471	567	471	50.8	55.0	0.0111731148
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000001020000000000000000000	4	4	0	469	567	469	0.0	40.0	2.5097e-06
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000200000000000000000000000001020000000000000000000	5	5	0	468	567	468	99.8	99.0	0.1084752622
0x8004000a000800000800010000000040000008000088000000000040000002000000000aaa0020200000004010001090000000000000000006000000000b00000a100000000000000502000008001400052000800000000000000000000002000000000000000800000020000000000000000000000000000005000001	50	50	0	423	567	423	84.3	79.0	0.0549375054
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	47.9	58.0	0.0167096245
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	100.0	100.0	0.5242013477
0x8004000a000800000800010000000000000008000088000000000040000002000000000aaa0020200000004010001090000000000000000002000000000b00000a100000000000000502000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	47	47	0	426	567	426	86.2	93.0	0.046325798
0x2000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.2356222024
0x8004000a000800000800010000000000000008000088000000000040000002000000000aaa0020000000004010001090000000000000000002000000000300000a100000000000000502000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	45	45	0	428	567	428	88.2	92.0	0.032288973
0x8004000a000800000800010000000000000008000088000000000040000000000000000aaa0020000000004010001090000000000000000002000000000300000a100000000000000502000008001400052000000000000000000000000002000000000000000800000020000000000000000000000000000005000001	44	44	0	429	567	429	94.7	98.0	0.0408202057
