taxon_id	species_name	study_role	lineage_group	dataset	selection_reason	broad_markers	broad_complete_percent	broad_single_copy_percent	broad_duplicated_percent	broad_fragmented_percent	broad_missing_percent	lineage_qc_status	lineage_markers	lineage_complete	lineage_single_copy	lineage_duplicated	lineage_fragmented	lineage_missing	lineage_complete_percent	lineage_single_copy_percent	lineage_duplicated_percent	lineage_fragmented_percent	lineage_missing_percent
F101028	Fusarium pseudograminearum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.0	1.6	audited_lineage_panel	2557	2530	2522	8	4	23	98.94407508799374	98.6312084473993	0.31286664059444663	0.15643332029722332	0.899491591709034
F5128	Fusarium sambucinum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	98.4	0.8	0.0	0.8	audited_lineage_panel	2557	2550	2538	12	2	5	99.72624168947986	99.25694172858819	0.4692999608916699	0.07821666014861166	0.19554165037152912
F117187	Fusarium verticillioides	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	81.6	18.4	0.0	0.0	audited_lineage_panel	2557	2511	1877	634	23	23	98.20101681658193	73.40633554947203	24.794681267109894	0.899491591709034	0.899491591709034
F173216	Trichoderma aggressivum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.8	0.8	audited_lineage_panel	2557	2513	2504	9	8	36	98.27923347673054	97.92725850606179	0.35197497066875244	0.31286664059444663	1.4078998826750098
F101201	Trichoderma asperellum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	96.8	2.4	0.8	0.0	audited_lineage_panel	2557	2518	2425	93	18	21	98.47477512710208	94.83770043019163	3.637074696910442	0.7039499413375049	0.8212749315604224
F63577	Trichoderma atroviride	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	95.2	93.6	1.6	2.4	2.4	audited_lineage_panel	2557	2331	2262	69	123	103	91.16151740320689	88.46304262807978	2.698474775127102	4.810324599139617	4.0281579976535005
F2034170	Trichoderma breve	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2526	2515	11	11	20	98.78764176769651	98.35745013687915	0.4301916308173641	0.4301916308173641	0.7821666014861165
F1738374	Trichoderma camerunense	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2531	2520	11	4	22	98.98318341806805	98.55299178725069	0.4301916308173641	0.15643332029722332	0.8603832616347282
F58853	Trichoderma citrinoviride	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2455	2443	12	20	82	96.0109503324208	95.54165037152913	0.4692999608916699	0.7821666014861165	3.2068830660930776
F549676	Trichoderma evansii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	98.4	1.6	0.0	0.0	audited_lineage_panel	2557	2518	2510	8	5	34	98.47477512710208	98.16190848650763	0.31286664059444663	0.19554165037152912	1.3296832225263981
F398673	Trichoderma gamsii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	95.2	93.6	1.6	0.0	4.8	audited_lineage_panel	2557	2436	2427	9	17	104	95.267892061009	94.91591709034024	0.35197497066875244	0.6648416112631991	4.067266327727806
F65468	Trichoderma ghanense	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.0	1.6	audited_lineage_panel	2557	2491	2485	6	2	64	97.41885021509582	97.18420023464998	0.23464998044583496	0.07821666014861166	2.502933124755573
F5544	Trichoderma harzianum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2521	2508	13	7	29	98.59210011732499	98.08369182635901	0.5084082909659757	0.27375831052014077	1.1341415721548689
F2732470	Bacidia gigantensis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	94.4	93.6	0.8	0.8	4.8	audited_lineage_panel	2557	2254	2252	2	55	248	88.15017598748534	88.07195932733673	0.07821666014861166	2.1509581540868203	9.698865858427846
F209136	Lepraria neglecta	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2435	2430	5	42	80	95.2287837309347	95.03324208056316	0.19554165037152912	1.6425498631208448	3.128666405944466
F560253	Letharia lupina	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2510	2506	4	12	35	98.16190848650763	98.0054751662104	0.15643332029722332	0.4692999608916699	1.368791552600704
F2939399	Claussenomyces sp. TS43310	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.0	96.0	0.0	0.0	4.0	audited_lineage_panel	2557	2492	2471	21	17	48	97.45795854517011	96.6366836136097	0.8212749315604224	0.6648416112631991	1.8771998435666797
F3384825	Phaeococcomyces sp. EXF-18165	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2445	2444	1	18	94	95.61986703167774	95.58075870160344	0.03910833007430583	0.7039499413375049	3.6761830269847477
F174425	Lichina confinis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	95.2	95.2	0.0	0.8	4.0	audited_lineage_panel	2557	2353	2349	4	45	159	92.02190066484161	91.86546734454438	0.15643332029722332	1.7598748533437623	6.218224481814627
F318774	Phylliscum demangeonii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	96.8	0.8	0.8	1.6	audited_lineage_panel	2557	2259	2247	12	81	217	88.34571763785686	87.87641767696519	0.4692999608916699	3.167774736018772	8.486507626124364
F2796175	Watsoniomyces obsoletus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	90.4	90.4	0.0	0.8	8.8	audited_lineage_panel	2557	2278	2266	12	49	230	89.08877590926868	88.619475948377	0.4692999608916699	1.9163081736409855	8.99491591709034
F578093	Lineolata rhizophorae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	1.6	0.8	audited_lineage_panel	2557	2446	2443	3	60	51	95.65897536175206	95.54165037152913	0.11732499022291748	2.34649980445835	1.994524833789597
F1125753	Limtongia smithiae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	98.4	0.8	0.8	0.0	audited_lineage_panel	2557	1977	1962	15	113	467	77.31716855690262	76.73054360578803	0.5866249511145875	4.4192412983965585	18.26359014470082
F383834	Lipomyces doorenjongii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.8	0.8	audited_lineage_panel	2557	2061	2047	14	120	376	80.60226828314431	80.05475166210402	0.5475166210402815	4.6929996089167	14.704732107938991
F44089	Neoaidaea tothii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	1888	1874	14	158	511	73.83652718028941	73.28901055924912	0.5475166210402815	6.17911615174032	19.984356667970278
F339359	Zalerion maritima	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	2507	2505	2	3	47	98.0445834962847	97.9663668361361	0.07821666014861166	0.11732499022291748	1.8380915134923739
F36779	Gaeumannomyces tritici	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	97.6	2.4	0.0	0.0	audited_lineage_panel	2557	2524	2473	51	8	25	98.7094251075479	96.71490027375832	1.994524833789597	0.31286664059444663	0.9777082518576456
F148304	Magnaporthiopsis poae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	84.0	82.4	1.6	6.4	9.6	audited_lineage_panel	2557	2083	2051	32	112	362	81.46265154477904	80.21118498240125	1.2514665623777865	4.380132968322252	14.157215486898709
F148305	Pyricularia grisea	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.0	1.6	audited_lineage_panel	2557	2526	2521	5	3	28	98.78764176769651	98.59210011732499	0.19554165037152912	0.11732499022291748	1.095033242080563
F2035830	Berkeleyomyces rouxiae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2508	2498	10	8	41	98.08369182635901	97.69260852561595	0.39108330074305825	0.31286664059444663	1.6034415330465388
F2019550	Ceratocystis lukuohia	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.0	1.6	audited_lineage_panel	2557	2439	2439	0	14	104	95.38521705123192	95.38521705123192	0.0	0.5475166210402815	4.067266327727806
F563466	Scedosporium apiospermum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	82.4	80.8	1.6	0.8	16.8	audited_lineage_panel	2557	2129	2122	7	12	416	83.26163472819711	82.98787641767697	0.27375831052014077	0.4692999608916699	16.269065310911223
F703497	Microthyrium microscopicum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2503	2497	6	27	27	97.88815017598749	97.65350019554165	0.23464998044583496	1.0559249120062573	1.0559249120062573
F122368	Cercospora beticola	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2539	2537	2	8	10	99.2960500586625	99.21783339851389	0.07821666014861166	0.31286664059444663	0.39108330074305825
F574656	Recurvomyces mirabilis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2486	2486	0	19	52	97.22330856472429	97.22330856472429	0.0	0.7430582714118107	2.033633163863903
F1690608	Saxophila tyrrhenica	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2500	2500	0	14	43	97.77082518576456	97.77082518576456	0.0	0.5475166210402815	1.6816581931951506
F2601811	Elsinoe batatas	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.8	0.0	0.0	3.2	audited_lineage_panel	2557	2481	2477	4	7	69	97.02776691435275	96.87133359405553	0.15643332029722332	0.27375831052014077	2.698474775127102
F147570	Myriangium duriaei	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2508	2506	2	22	27	98.08369182635901	98.0054751662104	0.07821666014861166	0.8603832616347282	1.0559249120062573
F2082308	Sphaceloma murrayae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2505	2503	2	13	39	97.9663668361361	97.88815017598749	0.07821666014861166	0.5084082909659757	1.5252248728979272
F741139	Lepidopterella palustris	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2531	2527	4	17	9	98.98318341806805	98.82675009777083	0.15643332029722332	0.6648416112631991	0.35197497066875244
F390894	Lophium mytilinum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2527	2523	4	14	16	98.82675009777083	98.6703167774736	0.15643332029722332	0.5475166210402815	0.6257332811888933
F574789	Mytilinidion resinicola	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2531	2523	8	13	13	98.98318341806805	98.6703167774736	0.31286664059444663	0.5084082909659757	0.5084082909659757
F48691	Neolecta irregularis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	89.6	89.6	0.0	4.8	5.6	audited_lineage_panel	2557	1515	1490	25	181	861	59.249120062573326	58.27141181071568	0.9777082518576456	7.078607743449354	33.672272193977314
F92988	Neophaeotheca triangularis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	95.2	4.8	0.0	0.0	audited_lineage_panel	2557	2518	2393	125	9	30	98.47477512710208	93.58623386781385	4.888541259288228	0.35197497066875244	1.173249902229175
F199306	Coccidioides posadasii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	94.4	2.4	1.6	1.6	audited_lineage_panel	2557	2499	2436	63	27	31	97.73171685569027	95.267892061009	2.4638247946812672	1.0559249120062573	1.2123582323034807
F63402	Nannizzia gypsea	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	98.4	1.6	0.0	0.0	audited_lineage_panel	2557	2492	2488	4	15	50	97.45795854517011	97.3015252248729	0.15643332029722332	0.5866249511145875	1.9554165037152913
F1048829	Paracoccidioides lutzii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2493	2493	0	21	43	97.49706687524443	97.49706687524443	0.0	0.8212749315604224	1.6816581931951506
F226899	Leptographium clavigerum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	2438	2436	2	24	95	95.3461087211576	95.267892061009	0.07821666014861166	0.9385999217833398	3.7152913570590536
F61273	Ophiostoma piceae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.0	1.6	audited_lineage_panel	2557	2488	2487	1	9	60	97.3015252248729	97.26241689479859	0.03910833007430583	0.35197497066875244	2.34649980445835
F29908	Sporothrix schenckii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	2487	2483	4	17	53	97.26241689479859	97.10598357450137	0.15643332029722332	0.6648416112631991	2.0727414939382087
F97331	Arthrobotrys flagrans	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2439	2371	68	10	108	95.38521705123192	92.72585060617912	2.6593664450527963	0.39108330074305825	4.223699648025029
F1814901	Dactylella cylindrospora	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	93.6	93.6	0.0	0.8	5.6	audited_lineage_panel	2557	2154	2153	1	110	293	84.23934298005476	84.20023464998044	0.03910833007430583	4.301916308173641	11.458740711771608
F2813651	Orbilia oligospora	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2428	2427	1	23	106	94.95502542041454	94.91591709034024	0.03910833007430583	0.899491591709034	4.1454829878764174
F1940652	Gomphillus americanus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	2439	2439	0	15	103	95.38521705123192	95.38521705123192	0.0	0.5866249511145875	4.0281579976535005
F2704026	Stictis urceolata	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.8	1.6	audited_lineage_panel	2557	2426	2419	7	40	91	94.87680876026593	94.6030504497458	0.27375831052014077	1.564333202972233	3.5588580367618303
F209281	Thelotrema lepadinum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	94.4	91.2	3.2	0.8	4.8	audited_lineage_panel	2557	2377	2354	23	41	139	92.96050058662495	92.06100899491592	0.899491591709034	1.6034415330465388	5.43605788032851
F703506	Patellaria atrata	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	96.8	0.8	0.8	1.6	audited_lineage_panel	2557	2480	2478	2	35	42	96.98865858427845	96.91044192412984	0.07821666014861166	1.368791552600704	1.6425498631208448
F669869	Lobaria immixta	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.0	1.6	audited_lineage_panel	2557	2458	2447	11	25	74	96.12827532264372	95.69808369182635	0.4301916308173641	0.9777082518576456	2.894016425498631
F52883	Peltigera leucophlebia	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	75.2	73.6	1.6	2.4	22.4	audited_lineage_panel	2557	1910	1896	14	52	595	74.69691044192413	74.14939382088384	0.5475166210402815	2.033633163863903	23.269456394211968
F169141	Pseudocyphellaria aurata	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	92.8	4.0	0.8	2.4	audited_lineage_panel	2557	2411	2402	9	44	102	94.29018380915134	93.9382088384826	0.35197497066875244	1.7207665232694564	3.989049667579194
F443868	Agyrium rufum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2442	2439	3	29	86	95.50254204145483	95.38521705123192	0.11732499022291748	1.1341415721548689	3.3633163863903013
F1006475	Circinaria calcarea	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	86.4	84.8	1.6	4.0	9.6	audited_lineage_panel	2557	1975	1943	32	178	404	77.238951896754	75.98748533437622	1.2514665623777865	6.961282753226437	15.799765350019554
F90408	Icmadophila ericetorum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	97.6	1.6	0.0	0.8	audited_lineage_panel	2557	2481	2474	7	27	49	97.02776691435275	96.75400860383262	0.27375831052014077	1.0559249120062573	1.9163081736409855
F1174673	Morchella importuna	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2434	2410	24	31	92	95.18967540086038	94.25107547907704	0.9385999217833398	1.2123582323034807	3.597966366836136
F43433	Tricharina praecox	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	96.8	2.4	0.8	0.0	audited_lineage_panel	2557	2432	2387	45	34	91	95.11145874071177	93.35158388736801	1.7598748533437623	1.3296832225263981	3.5588580367618303
F39416	Tuber melanosporum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	94.4	94.4	0.0	0.8	4.8	audited_lineage_panel	2557	2265	2244	21	70	222	88.5803676183027	87.75909268674228	0.8212749315604224	2.737583105201408	8.682049276495894
F158046	Phaeomoniella chlamydospora	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	92.8	92.8	0.0	0.8	6.4	audited_lineage_panel	2557	2187	2183	4	64	306	85.52991787250684	85.37348455220962	0.15643332029722332	2.502933124755573	11.967149002737584
F703511	Trichodelitschia bisporula	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2497	2495	2	35	25	97.65350019554165	97.57528353539304	0.07821666014861166	1.368791552600704	0.9777082518576456
F4927	Hansenula anomala	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.0	92.8	3.2	0.8	3.2	audited_lineage_panel	2557	1626	1556	70	134	797	63.59014470082128	60.85256159561987	2.737583105201408	5.240516229956981	31.169339069221746
F599730	Waltiozyma pijperi	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.0	0.8	0.0	3.2	audited_lineage_panel	2557	1589	1549	40	35	933	62.14313648807196	60.578803285099724	1.564333202972233	1.368791552600704	36.488071959327335
F4903	Williopsis jadinii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	96.8	1.6	0.0	1.6	audited_lineage_panel	2557	1596	1534	62	128	833	62.416894798592104	59.99217833398514	2.4247164646069614	5.005866249511146	32.57723895189675
F1825666	Phyllachora maydis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	89.6	87.2	2.4	0.0	10.4	audited_lineage_panel	2557	2045	1924	121	97	415	79.97653500195541	75.2444270629644	4.732107938991005	3.793508017207665	16.229956980836917
F1276059	Polystigma amygdalinum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	94.4	92.8	1.6	0.0	5.6	audited_lineage_panel	2557	2390	2355	35	20	147	93.46890887759092	92.10011732499022	1.368791552600704	0.7821666014861165	5.748924520922957
F13502	Brettanomyces nanus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.8	0.0	0.8	2.4	audited_lineage_panel	2557	1456	1419	37	41	1060	56.941728588189285	55.49472037543997	1.4470082127493156	1.6034415330465388	41.45482987876418
F1005962	Ogataea parapolymorpha	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.8	0.0	0.8	2.4	audited_lineage_panel	2557	1532	1494	38	73	952	59.913961673836525	58.42784513101291	1.4861165428236214	2.8549080954243253	37.23113023073915
F4909	Pichia kudriavzevii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.8	0.0	0.0	3.2	audited_lineage_panel	2557	1426	1393	33	23	1108	55.76847868596011	54.47790379350802	1.2905748924520923	0.899491591709034	43.33202972233086
F48095	Alternaria dauci	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.0	0.8	audited_lineage_panel	2557	2494	2490	4	10	53	97.53617520531873	97.37974188502152	0.15643332029722332	0.39108330074305825	2.0727414939382087
F5454	Ascochyta rabiei	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	100.0	0.0	0.0	0.0	audited_lineage_panel	2557	2541	2452	89	6	10	99.3742667188111	95.8936253421979	3.4806413766132187	0.23464998044583496	0.39108330074305825
F5022	Plenodomus lingam	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	99.2	99.2	0.0	0.8	0.0	audited_lineage_panel	2557	2519	2516	3	11	27	98.51388345717638	98.39655846695346	0.11732499022291748	0.4301916308173641	1.0559249120062573
F4754	Pneumocystis carinii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.8	1.6	audited_lineage_panel	2557	1585	1583	2	110	862	61.986703167774735	61.90848650762612	0.07821666014861166	4.301916308173641	33.71138052405162
F42068	Pneumocystis jirovecii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.0	1.6	audited_lineage_panel	2557	1527	1525	2	87	943	59.718420023465	59.64020336331639	0.07821666014861166	3.402424716464607	36.8791552600704
F263815	Pneumocystis murina	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.8	0.8	audited_lineage_panel	2557	1592	1591	1	100	865	62.26046147829488	62.22135314822057	0.03910833007430583	3.9108330074305826	33.82870551427454
F2977754	Pyrenula ochraceoflavens	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	91.2	91.2	0.0	0.8	8.0	audited_lineage_panel	2557	2183	2181	2	33	341	85.37348455220962	85.295267892061	0.07821666014861166	1.2905748924520923	13.335940555338286
F3060298	Pyrenula sp. 1 TL-2023	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	87.2	87.2	0.0	0.0	12.8	audited_lineage_panel	2557	2099	2096	3	44	414	82.08838482596794	81.97105983574501	0.11732499022291748	1.7207665232694564	16.19084865076261
F1453789	Toensbergia leucococca	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.0	95.2	0.8	0.0	4.0	audited_lineage_panel	2557	2388	2384	4	45	124	93.39069221744232	93.2342588971451	0.15643332029722332	1.7598748533437623	4.849432929213923
F706196	Saccharomyces arboricola	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	84.0	83.2	0.8	0.0	16.0	audited_lineage_panel	2557	1233	1152	81	32	1292	48.22057098161908	45.05279624560031	3.167774736018772	1.2514665623777865	50.52796245600313
F4932	Saccharomyces cerevisiae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	98.4	0.0	0.0	1.6	audited_lineage_panel	2557	1683	1526	157	47	827	65.8193195150567	59.679311693390694	6.140007821666015	1.8380915134923739	32.34258897145092
F332112	Saccharomyces cerevisiae x Saccharomyces kudriavzevii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	92.8	39.2	53.6	0.0	7.2	audited_lineage_panel	2557	1519	573	946	56	982	59.40555338287055	22.409073132577237	36.99648025029331	2.190066484161126	38.40438013296832
F1080349	Saccharomyces eubayanus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.8	96.0	0.8	0.8	2.4	audited_lineage_panel	2557	1610	1469	141	51	896	62.964411419632384	57.45013687915526	5.514274540477122	1.994524833789597	35.04106374657802
F114524	Saccharomyces kudriavzevii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	1661	1508	153	46	850	64.95893625342198	58.97536175205319	5.983574501368792	1.798983183418068	33.24208056315995
F114525	Saccharomyces mikatae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	97.6	0.0	0.0	2.4	audited_lineage_panel	2557	1667	1517	150	44	846	65.19358623386782	59.32733672272194	5.866249511145874	1.7207665232694564	33.08564724286273
F27291	Saccharomyces paradoxus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	97.6	0.8	0.0	1.6	audited_lineage_panel	2557	1674	1527	147	45	838	65.46734454438796	59.718420023465	5.748924520922957	1.7598748533437623	32.772780602268284
F27292	Saccharomyces pastorianus	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	98.4	11.2	87.2	0.0	1.6	audited_lineage_panel	2557	1671	213	1458	51	835	65.35001955416504	8.330074305827141	57.0199452483379	1.994524833789597	32.655455612045365
F230603	Saccharomyces uvarum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	97.6	96.8	0.8	0.0	2.4	audited_lineage_panel	2557	1664	1504	160	47	846	65.0762612436449	58.818928431755964	6.257332811888932	1.8380915134923739	33.08564724286273
F29833	Hanseniaspora uvarum	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	81.6	80.8	0.8	0.8	17.6	audited_lineage_panel	2557	905	893	12	20	1632	35.393038717246775	34.92373875635511	0.4692999608916699	0.7821666014861165	63.82479468126711
F56409	Hanseniaspora vineae	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	95.2	95.2	0.0	0.0	4.8	audited_lineage_panel	2557	1298	1273	25	18	1241	50.76261243644896	49.78490418459132	0.9777082518576456	0.7039499413375049	48.53343762221353
F36035	Saccharomycodes ludwigii	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	96.0	96.0	0.0	0.0	4.0	audited_lineage_panel	2557	1394	1366	28	22	1141	54.517012123582326	53.42197888150176	1.095033242080563	0.8603832616347282	44.62260461478295
F1099800	Saitoella coloradoensis	ingroup	Ascomycota	ascomycota_odb12.2	Exact manifest-group panel	125	100.0	99.2	0.8	0.0	0.0	audited_lineage_panel	2557	2137	2118	19	58	362	83.57450136879156	82.83144309737975	0.7430582714118107	2.2682831443097378	14.157215486898709
