model_id	alphabet_model_full	rate_model_full	rsa_scale_full	controls_full	term	coefficient_full	marker_cluster_standard_error_full	t_statistic_full	p_value_conditional_cluster_t_full	ci95_lower_full	ci95_upper_full	bh_q_across_all_72_focal_tests_full	alphabet_model_omission	rate_model_omission	rsa_scale_omission	controls_omission	coefficient_omission	marker_cluster_standard_error_omission	t_statistic_omission	p_value_conditional_cluster_t_omission	ci95_lower_omission	ci95_upper_omission	bh_q_across_all_72_focal_tests_omission	omission_minus_full
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_log1p_rate	0.1868023152712809	0.012470007187949	14.98012891699102	1.6478801312284306e-29	0.1621187006403899	0.2114859299021719	3.954912314948233e-28	3di_llm	gamma	miller1987	coverage_confidence	0.187006433167656	0.0125323179343039	14.921934964303311	2.7392509094371975e-29	0.1621974581080942	0.2118154082272179	6.573391768246522e-28	0.00020411789637508893
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	rsa_centered	-0.1411795438769103	0.0211846386891267	-6.664241290523997	7.96840688630411e-10	-0.1831132372273367	-0.099245850526484	1.593681377260822e-09	3di_llm	gamma	miller1987	coverage_confidence	-0.1418202041819457	0.0213252141275839	-6.650353114086809	8.736076102020383e-10	-0.1840355954770301	-0.0996048128868614	1.7472152204040766e-09	-0.0006406603050354009
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_by_rsa	-0.1162219773979749	0.026576199813521	-4.373160128742153	2.5799786157402494e-05	-0.1688279354109313	-0.0636160193850186	3.202732074712034e-05	3di_llm	gamma	miller1987	coverage_confidence	-0.1138646445058979	0.0266835696848464	-4.267219335745823	3.933245910429705e-05	-0.1666874358108811	-0.0610418532009147	4.799893314422691e-05	0.0023573328920769993
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.1061375654298855	0.0186080813152459	5.703842520449719	8.232054754306997e-08	0.0693040094196137	0.1429711214401574	1.5197639546412918e-07	3di_llm	gamma	miller1987	composition_adjusted	0.1057778072591855	0.0187091550735192	5.65379926797989	1.0516965978668561e-07	0.06874116614957	0.1428144483688011	1.9415937191388117e-07	-0.00035975817070001137
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_centered	-0.1975375242631168	0.020121996904904	-9.816994068564542	3.773494487535797e-17	-0.237367783357484	-0.1577072651687495	1.1812678395764234e-16	3di_llm	gamma	miller1987	composition_adjusted	-0.1984442817625991	0.0202575829824801	-9.79604930826271	4.553186828246655e-17	-0.2385461905725967	-0.1583423729526016	1.4253454418859095e-16	-0.0009067574994822969
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_by_rsa	-0.1024290416677678	0.0260278886399803	-3.935357304027759	0.00013807180548	-0.1539496513323631	-0.0509084320031724	0.0001483756715606	3di_llm	gamma	miller1987	composition_adjusted	-0.1001065194371529	0.0261344085560286	-3.830449012172512	0.0002034615634643	-0.1518421914382738	-0.048370847436032	0.0002186452622303	0.0023225222306148957
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.1893037907249621	0.012765351980518	14.829500276519529	3.6805780784298693e-29	0.1640355591862268	0.2145720222636974	4.416693694115844e-28	3di_llm	freerate	tien2013	coverage_confidence	0.1894892197005749	0.0128191231930314	14.781761345704398	5.768163997946473e-29	0.1641124849856947	0.2148659544154552	6.921796797535767e-28	0.00018542897561280025
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_centered	-0.1930841380080343	0.027260717946903	-7.082870611996094	9.561710635550316e-11	-0.2470450576948369	-0.1391232183212317	2.0861914113927963e-10	3di_llm	freerate	tien2013	coverage_confidence	-0.1936852643898433	0.0274489975226563	-7.056187178784064	1.1264488312785871e-10	-0.2480232965495243	-0.1393472322301623	2.4577065409714636e-10	-0.0006011263818089807
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_by_rsa	-0.156887299164054	0.0334387930315601	-4.691775179085593	7.087878011055202e-06	-0.2230773396726759	-0.0906972586554321	9.813984938384128e-06	3di_llm	freerate	tien2013	coverage_confidence	-0.1549128750355506	0.0335768770990191	-4.613677280906979	9.845934448097303e-06	-0.2213816568598128	-0.0884440932112883	1.3375609061566148e-05	0.0019744241285034048
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate	0.0909937791385629	0.0194864439308891	4.669593870553429	7.76930981076331e-06	0.0524215581873702	0.1295660000897557	1.0554534082546385e-05	3di_llm	freerate	tien2013	composition_adjusted	0.0905029505277848	0.0195881792142295	4.62028397524769	9.582933046463463e-06	0.0517261933360563	0.1292797077195133	1.326867652587249e-05	-0.0004908286107780935
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_centered	-0.2618998668117839	0.0258759586168232	-10.121359007024772	6.931688530989571e-18	-0.3131197403111189	-0.2106799933124489	2.268552610142041e-17	3di_llm	freerate	tien2013	composition_adjusted	-0.2626251083193295	0.0260592553694795	-10.077997417643584	9.534154981629496e-18	-0.3142120070814919	-0.2110382095571671	3.120268903078744e-17	-0.0007252415075456042
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_by_rsa	-0.1416664261906832	0.0331478408328032	-4.273775384202087	3.814369076993847e-05	-0.2072805446615804	-0.076052307719786	4.577242892392616e-05	3di_llm	freerate	tien2013	composition_adjusted	-0.1397730119974801	0.0332889591920161	-4.19877987747369	5.128123775933741e-05	-0.2056718315680328	-0.0738741924269273	6.153748531120488e-05	0.0018934141932031023
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate	0.1930670552085828	0.0128390490778207	15.037488683028984	1.214241297214432e-29	0.1676529447844695	0.2184811656326961	3.954912314948233e-28	3di_llm	freerate	miller1987	coverage_confidence	0.1932208675964074	0.0128893348204137	14.990755557873362	1.9018808311443505e-29	0.1677051419524948	0.21873659324032	6.573391768246522e-28	0.00015381238782458118
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_centered	-0.1626955350648958	0.0235847733854283	-6.898329375741043	2.4505699624332617e-10	-0.2093801478825533	-0.1160109222472382	5.189442273388084e-10	3di_llm	freerate	miller1987	coverage_confidence	-0.1630765959255764	0.0237540804798766	-6.865203477934124	2.971778879543774e-10	-0.2101001707564534	-0.1160530210946994	6.293178803739756e-10	-0.00038106086068059875
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_by_rsa	-0.1253543637058531	0.0283008402508897	-4.429351305281903	2.062966934593697e-05	-0.1813741417183682	-0.0693345856933381	2.6058529700130916e-05	3di_llm	freerate	miller1987	coverage_confidence	-0.1239514193389869	0.0284355523814662	-4.359029769359291	2.7434644564035415e-05	-0.1802424353772615	-0.0676604033007124	3.465428787036053e-05	0.0014029443668661934
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate	0.0951679201996345	0.0195867627515001	4.858787611155684	3.520589178711717e-06	0.056397124294084	0.1339387161051849	5.280883768067576e-06	3di_llm	freerate	miller1987	composition_adjusted	0.0946583909926782	0.0196850938958636	4.808632942948196	4.3843622172801066e-06	0.0556897815089661	0.1336270004763903	6.57654332592016e-06	-0.0005095292069563079
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_centered	-0.2280303860437771	0.0224674373311911	-10.149372297445163	5.9294691126647336e-18	-0.2725033006514574	-0.1835574714360967	2.0329608386279084e-17	3di_llm	freerate	miller1987	composition_adjusted	-0.2285190416279686	0.02263344336185	-10.096521239589643	8.602319222963023e-18	-0.2733242033562032	-0.1837138798997341	2.949366590730179e-17	-0.0004886555841915052
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_by_rsa	-0.1135295117653995	0.027955479697199	-4.061082585421502	8.632625329925893e-05	-0.168865669737643	-0.058193353793156	9.56229267314868e-05	3di_llm	freerate	miller1987	composition_adjusted	-0.1121785656013586	0.0280904147813895	-3.993481992856837	0.000111714189936	-0.1677863472884694	-0.0565707839142477	0.000125678463678	0.0013509461640408976
