taxon_id	species_name	study_role	lineage	stage	proteins	source_sha256	input_path	reason
F135589	Coniferiporia weirii	ingroup	Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae;Coniferiporia	additional	9937	be4408c8fe0485400d0126e996da9d78f76da050f115be5ba184e89034fc80b8	data/orthology_inputs/v1/additional/F135589.faa	Included in full-cohort species assignment and gene-tree analysis
F136370	Lasallia pustulata	ingroup	Ascomycota;Lecanoromycetes;Umbilicariales;Umbilicariaceae;Lasallia	additional	9825	d1a10ba1026a73c37d43d84d714ee0453bbdb5e91972ed015c47ec28cff96180	data/orthology_inputs/v1/additional/F136370.faa	Included in full-cohort species assignment and gene-tree analysis
F139363	Hydnum rufescens	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Hydnum	additional	18664	dc608e63957b322bd3eb28cd66d791413d0dfeaef5472de541a5fd7f9c214821	data/orthology_inputs/v1/additional/F139363.faa	Included in full-cohort species assignment and gene-tree analysis
F1396493	Fimicolochytrium jonesii	ingroup	Chytridiomycota;Chytridiomycetes;Spizellomycetales;Powellomycetaceae;Fimicolochytrium	additional	10065	515989d07779ca4d81e00102faea1b72f73ac9603762cf16865886a0334bfc9c	data/orthology_inputs/v1/additional/F1396493.faa	Included in full-cohort species assignment and gene-tree analysis
F1397036	Lambiella insularis	ingroup	Ascomycota;Lecanoromycetes;Baeomycetales;Xylographaceae;Lambiella	additional	8485	9737d977a2a2c963ce4cb1f8269a76302684e511b0e299e25f254cebcd0aa07e	data/orthology_inputs/v1/additional/F1397036.faa	Included in full-cohort species assignment and gene-tree analysis
F1419009	Clathrus columnatus	ingroup	Basidiomycota;Agaricomycetes;Phallales;Clathraceae;Clathrus	additional	10514	d9883965a03c0d918eb1604ea9ce27385eb0da5f4a5d15b77dd266ac86bcde5d	data/orthology_inputs/v1/additional/F1419009.faa	Included in full-cohort species assignment and gene-tree analysis
F1424756	Naganishia vaughanmartiniae	ingroup	Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia	additional	6621	dd29027651960080d1e2d8fe45cd88cbdacf4caef2c2d123cce9568fa36056aa	data/orthology_inputs/v1/additional/F1424756.faa	Included in full-cohort species assignment and gene-tree analysis
F143232	Vanrija pseudolonga	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Vanrija	additional	9473	66138b565f6aca86dc31edacb1c1be9d37f6974fa39e7e1ceccaaffcc48725a6	data/orthology_inputs/v1/additional/F143232.faa	Included in full-cohort species assignment and gene-tree analysis
F1440133	Modicella reniformis	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Modicella	additional	12900	9736fa88c56459029bd1a7a8dc8961bdde50c39446b977b4ec7d4ea15750c566	data/orthology_inputs/v1/additional/F1440133.faa	Included in full-cohort species assignment and gene-tree analysis
F144530	Ambispora gerdemannii	ingroup	Glomeromycota;Glomeromycetes;Archaeosporales;Ambisporaceae;Ambispora	additional	13690	f351acdb9de9fdfa00b6ad158995abdddf9ff17fc4b1910b6c6baaf9646cf48d	data/orthology_inputs/v1/additional/F144530.faa	Included in full-cohort species assignment and gene-tree analysis
F144538	Paraglomus brasilianum	ingroup	Glomeromycota;Glomeromycetes;Paraglomerales;Paraglomeraceae;Paraglomus	additional	11842	64662fd48d983d10146e98c7d8f220d9ee31afbfab19ea8305737624b39619fd	data/orthology_inputs/v1/additional/F144538.faa	Included in full-cohort species assignment and gene-tree analysis
F144539	Paraglomus occultum	ingroup	Glomeromycota;Glomeromycetes;Paraglomerales;Paraglomeraceae;Paraglomus	additional	11385	605622827b22a22bd9d305197c8cb244a2bf080d0e8b03aa7c75260871b7fa71	data/orthology_inputs/v1/additional/F144539.faa	Included in full-cohort species assignment and gene-tree analysis
F144679	Ambispora leptoticha	ingroup	Glomeromycota;Glomeromycetes;Archaeosporales;Ambisporaceae;Ambispora	additional	14642	4b6b7b988f6c07e76fbb218746c6a1bdd4be0d7fb43fef3bd93bba01d62d9d5f	data/orthology_inputs/v1/additional/F144679.faa	Included in full-cohort species assignment and gene-tree analysis
F1453789	Toensbergia leucococca	ingroup	Ascomycota;Lecanoromycetes;Rhizocarpales;Sporastatiaceae;Toensbergia	additional	8691	eaf0ea5bbe5ed0e43966765521707d4173f75aeb3df32eb008a66459dcd48a6e	data/orthology_inputs/v1/additional/F1453789.faa	Included in full-cohort species assignment and gene-tree analysis
F1453791	Pycnora praestabilis	ingroup	Ascomycota;Candelariomycetes;Candelariales;Pycnoraceae;Pycnora	additional	7721	64541d25f1ba473acafa08bdf5b9a7f1f56dd72909ac13d13ce19ef5e0259627	data/orthology_inputs/v1/additional/F1453791.faa	Included in full-cohort species assignment and gene-tree analysis
F145971	Colletotrichum lupini	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	18280	5783b21109a192f4612f26eb7bd6805a321ab8c201f27d21ee7574395d4cc06e	data/orthology_inputs/v1/additional/F145971.faa	Included in full-cohort species assignment and gene-tree analysis
F1463510	Parajaminaea phylloscopi	ingroup	Basidiomycota;Exobasidiomycetes;Microstromatales;Parajaminaea	additional	6613	dfe51c198707999c3b77ac687938a3e5048fb613c843a24f8b34d6dd90fc32fb	data/orthology_inputs/v1/additional/F1463510.faa	Included in full-cohort species assignment and gene-tree analysis
F147570	Myriangium duriaei	ingroup	Ascomycota;Dothideomycetes;Myriangiales;Myriangiaceae;Myriangium	additional	10674	ff4136419d3aeabfc66d273bff9893a70522d30f338cad96b6c9963f07cb18c3	data/orthology_inputs/v1/additional/F147570.faa	Included in full-cohort species assignment and gene-tree analysis
F147573	Piedraia hortae	ingroup	Ascomycota;Dothideomycetes;Capnodiales;Piedraiaceae;Piedraia	additional	7556	3a351f9874673df9e83c446bf6388a50f433b85450f88dbb9058c24fdfeb7187	data/orthology_inputs/v1/additional/F147573.faa	Included in full-cohort species assignment and gene-tree analysis
F148304	Magnaporthiopsis poae	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthiopsis	additional	12163	0c60212e36fff70ea4d51bf8970d841d153d5e9b00498d8d021f8d8f91eebd52	data/orthology_inputs/v1/additional/F148304.faa	Included in full-cohort species assignment and gene-tree analysis
F148305	Pyricularia grisea	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Pyriculariaceae;Pyricularia	additional	12441	e10088fc82388a817a9cd7734bc920922dde589b0fceff464db628950db55b0a	data/orthology_inputs/v1/additional/F148305.faa	Included in full-cohort species assignment and gene-tree analysis
F148313	Discula destructiva	ingroup	Ascomycota;Sordariomycetes;Diaporthales;Gnomoniaceae;Discula	additional	10373	f29737aedd6f982e00fb4d597e9dfa0f055c0073015987ba8c51f7e9ba851b60	data/orthology_inputs/v1/additional/F148313.faa	Included in full-cohort species assignment and gene-tree analysis
F1498855	Amoeboaphelidium occidentale	ingroup	Aphelidiomycota;Aphelidea;Amoeboaphelidium	core	7496	48bba614d1629b3e60198704b50d01fd9cd6883dbcbddcf833aa0f12f8eaa5d9	data/orthology_inputs/v1/core/F1498855.faa	Core coverage of ingroup group Aphelidiomycota
F1500003	Paraphysoderma sedebokerense	ingroup	Blastocladiomycota;Physodermatomycetes;Physodermatales;Physodermataceae;Paraphysoderma	core	10850	53d9d11c13892ba85f44423ac26021e0bc49dcb3a8fc2275a464ae011a649010	data/orthology_inputs/v1/core/F1500003.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1504668	Rhizodiscina lignyota	ingroup	Ascomycota;Dothideomycetes;Aulographales;Rhizodiscinaceae;Rhizodiscina	additional	12801	f9144335b68c3ad9923741a5cd7be96ebfe8f43ef12d372ff00561965d51fbb3	data/orthology_inputs/v1/additional/F1504668.faa	Included in full-cohort species assignment and gene-tree analysis
F1506992	Thozetella sp. PMI_491	ingroup	Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Thozetella	additional	23280	fec5463f16de1f8d84a9b42fe4cbfb51bcea633820c105c3495f2715779aa0a5	data/orthology_inputs/v1/additional/F1506992.faa	Included in full-cohort species assignment and gene-tree analysis
F1507870	Cryoendolithus antarcticus	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cryoendolithus	additional	18781	67630c437219e83a477c6c90337276c5db12ecad4c3911b03af85d357f982883	data/orthology_inputs/v1/additional/F1507870.faa	Included in full-cohort species assignment and gene-tree analysis
F1507873	Rachicladosporium monterosium	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Rachicladosporium	additional	7772	e143ec6ea3989405a03fe7c4ff73b965669b4022685d83e0fa587b5d6cfad87c	data/orthology_inputs/v1/additional/F1507873.faa	Included in full-cohort species assignment and gene-tree analysis
F150792	Hysterangium stoloniferum	ingroup	Basidiomycota;Agaricomycetes;Hysterangiales;Hysterangiaceae;Hysterangium	additional	15018	ee56d90055f755cdd08353fa58fc06d6d7d3e981875400c7b8a713bb9cb23d8d	data/orthology_inputs/v1/additional/F150792.faa	Included in full-cohort species assignment and gene-tree analysis
F1520584	Dispira parvispora	ingroup	Kickxellomycota;Dimargaritomycetes;Dimargaritales;Dimargaritaceae;Dispira	additional	6829	457923f0aad1c7d0b8fba8e5ab924c09cae6f0a2ed1432c947ab96432aa659a4	data/orthology_inputs/v1/additional/F1520584.faa	Included in full-cohort species assignment and gene-tree analysis
F1522189	Ceraceosorus guamensis	ingroup	Basidiomycota;Exobasidiomycetes;Ceraceosorales;Ceraceosoraceae;Ceraceosorus	additional	7822	065ff2e3a57d3cde614f743546e5478ddc448b226e8b01c612ac144bed98784e	data/orthology_inputs/v1/additional/F1522189.faa	Included in full-cohort species assignment and gene-tree analysis
F152956	Russula decolorans	ingroup	Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula	additional	12062	f42bda465cdeac1052d1fbdfda1de718a5922c4f845bd4133d2ae76cc376f54d	data/orthology_inputs/v1/additional/F152956.faa	Included in full-cohort species assignment and gene-tree analysis
F1540922	Wallemia hederae	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	additional	4115	ae07dac12033ccb86aec8ffbe0977797fe6d1cd1f2b17a852c1ab7ee5b221af8	data/orthology_inputs/v1/additional/F1540922.faa	Included in full-cohort species assignment and gene-tree analysis
F1542792	Coniocarpon cinnabarinum	ingroup	Ascomycota;Arthoniomycetes;Arthoniales;Arthoniaceae;Coniocarpon	additional	7721	56e0ed0bf98030a7b3860fedbde8ded1067c4af8043cc0425ca1ab3df54c1783	data/orthology_inputs/v1/additional/F1542792.faa	Included in full-cohort species assignment and gene-tree analysis
F1555241	Caulochytrium protostelioides	ingroup	Chytridiomycota;Caulochytriomycetes;Caulochytriales;Caulochytriaceae;Caulochytrium	core	6168	87048c5fa3599f0e6314087fbc449b143a3130cab9922d508b9f343357d7af89	data/orthology_inputs/v1/core/F1555241.faa	Additional core taxonomic-prefix diversity; QC tie-break
F156515	Tulasnella calospora	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella	additional	19545	15b050e765f3751ffbd4246b89e2edabeecee78b8807c738e9f2ed4baabae712	data/orthology_inputs/v1/additional/F156515.faa	Included in full-cohort species assignment and gene-tree analysis
F1569628	Jaminaea rosea	ingroup	Basidiomycota;Exobasidiomycetes;Microstromatales;Jaminaea	additional	6858	a04bd506ea56d47cf09228ddf9792c26f7b5a216b971dce0081e97ed01513158	data/orthology_inputs/v1/additional/F1569628.faa	Included in full-cohort species assignment and gene-tree analysis
F157183	Tilletia laevis	ingroup	Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia	additional	10180	c1ba5293631b25fe7899db32c35035989ff6fd91b7c2a5c129f72e786a02167e	data/orthology_inputs/v1/additional/F157183.faa	Included in full-cohort species assignment and gene-tree analysis
F158046	Phaeomoniella chlamydospora	ingroup	Ascomycota;Eurotiomycetes;Phaeomoniellales;Phaeomoniellaceae;Phaeomoniella	additional	6907	4059555aa07c8d2a7c8f859df6d5d5a4f127ca3c4755c534a67171ec3ee793ed	data/orthology_inputs/v1/additional/F158046.faa	Included in full-cohort species assignment and gene-tree analysis
F1590129	Xylographa bjoerkii	ingroup	Ascomycota;Lecanoromycetes;Baeomycetales;Xylographaceae;Xylographa	additional	9650	5bbd1e5eecf47e7a9a6d6e8f41dff8aca4f34693fa558c2b6621cc9fff9f5958	data/orthology_inputs/v1/additional/F1590129.faa	Included in full-cohort species assignment and gene-tree analysis
F1604274	Cladochytrium tenue	ingroup	Chytridiomycota;Chytridiomycetes;Cladochytriales;Cladochytriaceae;Cladochytrium	additional	15890	44c4425f8888ad0f1c011ad4843aaca5296f744c6095259494c50b3e9ee83c3d	data/orthology_inputs/v1/additional/F1604274.faa	Included in full-cohort species assignment and gene-tree analysis
F162425	Aspergillus nidulans	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	10453	5d1f1be30a038a6f9e953d608059e02619e0f8ec58a82f9583e3a15cdf9d1439	data/orthology_inputs/v1/additional/F162425.faa	Included in full-cohort species assignment and gene-tree analysis
F164576	Chaenotheca gracillima	ingroup	Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Chaenotheca	core	7656	8f24d0da3cdfba338e47ea02cceca13243bb73974c16f3a9a5a5803f1c7cb3b7	data/orthology_inputs/v1/core/F164576.faa	Additional core taxonomic-prefix diversity; QC tie-break
F164912	Astathelohania contejeani	ingroup	Microsporidia;Astathelohaniidae;Astathelohania	core	2865	b9c869ad2cf5a8de2e48779062c088655c2bb24e77aa414f4a3340aadf0bf262	data/orthology_inputs/v1/core/F164912.faa	Core coverage of ingroup group Microsporidia
F1658444	Neoarthrinium moseri	ingroup	Ascomycota;Sordariomycetes;Amphisphaeriales;Apiosporaceae;Neoarthrinium	additional	13929	fff06f2da6a087cf56e5dbd71312522a9941764eb1b1a9616181a30d2855652a	data/orthology_inputs/v1/additional/F1658444.faa	Included in full-cohort species assignment and gene-tree analysis
F1670608	Glutinoglossum americanum	ingroup	Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Glutinoglossum	additional	7646	3dfd8855cf96d32cfacb22f7f97f449bf54631f6fd1088991b295ffb8677f75c	data/orthology_inputs/v1/additional/F1670608.faa	Included in full-cohort species assignment and gene-tree analysis
F1671311	Colletotrichum abscissum	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	17223	ec08d74c76163dbe6e373f8472acf8e3680e6be31c81b33f7be840ec827bfca5	data/orthology_inputs/v1/additional/F1671311.faa	Included in full-cohort species assignment and gene-tree analysis
F1673888	Violaceomyces palustris	ingroup	Basidiomycota;Ustilaginomycetes;Violaceomycetales;Violaceomycetaceae;Violaceomyces	additional	8058	41acb6995ea3bdc442e5283d6a666e8890e0a6543f2b83e673353a4755cc67f7	data/orthology_inputs/v1/additional/F1673888.faa	Included in full-cohort species assignment and gene-tree analysis
F1682393	Microdochium trichocladiopsis	ingroup	Ascomycota;Sordariomycetes;Xylariales;Microdochiaceae;Microdochium	additional	16023	d4694da9ebb70cce7cf7ace0a18c139e144691037ac1353e596cfe84484fc357	data/orthology_inputs/v1/additional/F1682393.faa	Included in full-cohort species assignment and gene-tree analysis
F1684307	Microstroma glucosiphilum	ingroup	Basidiomycota;Exobasidiomycetes;Microstromatales;Microstromataceae;Microstroma	additional	6681	bff2520a1a67351de52184741cc3dd1e8bcdba0ac881415c4634e7f000faddfb	data/orthology_inputs/v1/additional/F1684307.faa	Included in full-cohort species assignment and gene-tree analysis
F1690604	Lithohypha guttulata	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Trichomeriaceae;Lithohypha	additional	8740	6e047e5d2d8221bdf1f427fa5694565c61b7fc1f394cd2f4ae7d90b904dfe70c	data/orthology_inputs/v1/additional/F1690604.faa	Included in full-cohort species assignment and gene-tree analysis
F1690608	Saxophila tyrrhenica	ingroup	Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;Saxophila	additional	11205	ca27cc8a7d2e8c15511e8fa92b7746f531b79cae4cab2a6d2527b86d4df300b5	data/orthology_inputs/v1/additional/F1690608.faa	Included in full-cohort species assignment and gene-tree analysis
F169141	Pseudocyphellaria aurata	ingroup	Ascomycota;Lecanoromycetes;Peltigerales;Lobariaceae;Pseudocyphellaria	additional	9958	19768c7343c8a343230ae4f5a2eff2d4802dde5e1ecd95f55e391591f6312c6c	data/orthology_inputs/v1/additional/F169141.faa	Included in full-cohort species assignment and gene-tree analysis
F170000	Phakopsora pachyrhizi	ingroup	Basidiomycota;Pucciniomycetes;Pucciniales;Phakopsoraceae;Phakopsora	additional	19617	687253f7c731d1591d502b94a07c12254363df9f2c270b8f4ad6c7bd023c4df7	data/orthology_inputs/v1/additional/F170000.faa	Included in full-cohort species assignment and gene-tree analysis
F170446	Ceratobasidium sp. AG-Ba	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium	additional	29016	001b408271269fbef8c16ae58bd4858ad69edf03468dec5cccdbdcab1a4d7392	data/orthology_inputs/v1/additional/F170446.faa	Included in full-cohort species assignment and gene-tree analysis
F1708541	Wallemia mellicola	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	additional	5277	527ea9d66f6a6304f5a2e0a4e0d4e2a0d7095c16bf8ad7d63067fe226f537901	data/orthology_inputs/v1/additional/F1708541.faa	Included in full-cohort species assignment and gene-tree analysis
F1708542	Wallemia canadensis	ingroup	Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia	core	5087	b809a4a066107b07fbaa4b83ab0639f9b641acee83f12e8a55ff74d1253b4eb6	data/orthology_inputs/v1/core/F1708542.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1712513	Syncephalis pseudoplumigaleata	ingroup	Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis	additional	6118	ebe3df75a7906bb57c09188d5e99907d0312dcfd938ae3aebdd66054e1e40c1e	data/orthology_inputs/v1/additional/F1712513.faa	Included in full-cohort species assignment and gene-tree analysis
F173216	Trichoderma aggressivum	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	additional	10998	d192726e15b4cc7b49744b1aeb7bface6bc63504bd5928469c1b57926a007657	data/orthology_inputs/v1/additional/F173216.faa	Included in full-cohort species assignment and gene-tree analysis
F1738374	Trichoderma camerunense	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	additional	13063	5cee9001fec39202b628cd981fb39f9bc7c23d2331a1858f050293f4c86b4a19	data/orthology_inputs/v1/additional/F1738374.faa	Included in full-cohort species assignment and gene-tree analysis
F174425	Lichina confinis	ingroup	Ascomycota;Lichinomycetes;Lichinales;Lichinaceae;Lichina	additional	6269	8766aa2742ff7b8c0c0ffef324296f38ba29d743c72a321425d30e908f256df7	data/orthology_inputs/v1/additional/F174425.faa	Included in full-cohort species assignment and gene-tree analysis
F174680	Glugoides intestinalis	ingroup	Microsporidia;Glugeidae;Glugoides	additional	2331	1d30df1ef88d26457a1f3d965ab903998a8d8ac9214056cb27bcea674ff9ddd9	data/orthology_inputs/v1/additional/F174680.faa	Included in full-cohort species assignment and gene-tree analysis
F174688	Gurleya vavrai	ingroup	Microsporidia;Gurleyidae;Gurleya	additional	3537	367fd43e683b48fca7b96b8498bef8b591bb898cfebdb30524aecc691cc707dc	data/orthology_inputs/v1/additional/F174688.faa	Included in full-cohort species assignment and gene-tree analysis
F1750568	Cantharellus anzutake	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Cantharellus	additional	16954	46b0d06889bad6d4dcba28a6099ca0fe70bb0f1abc1cb86f5cf70b5b58832ec4	data/orthology_inputs/v1/additional/F1750568.faa	Included in full-cohort species assignment and gene-tree analysis
F1754190	Neocallimastix californiae	ingroup	Neocallimastigomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix	additional	20200	faeb5f6876de3278ddf775f36d09c4b47bcfa593a7b8c9e8179d7b57427ebc84	data/orthology_inputs/v1/additional/F1754190.faa	Included in full-cohort species assignment and gene-tree analysis
F1754191	Piromyces finnis	ingroup	Neocallimastigomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Piromyces	core	10959	33ead67b13971570078af7dad86f7c8bb4f57f1c100f3a9c15797303cf5f1c4b	data/orthology_inputs/v1/core/F1754191.faa	Core coverage of ingroup group Neocallimastigomycota
F1754192	Anaeromyces robustus	ingroup	Neocallimastigomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Anaeromyces	additional	12823	f15ad36d355bcba868a4175d8cdf7e801870ba0d7d20fe0ba4d6138c4aaf6695	data/orthology_inputs/v1/additional/F1754192.faa	Included in full-cohort species assignment and gene-tree analysis
F1759441	Athelia psychrophila	ingroup	Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Athelia	additional	32847	59508af2fe1ab9a668e594bb2d95b2bd9c8d2ee0ce6334bc4dd7603ccb0ca9b7	data/orthology_inputs/v1/additional/F1759441.faa	Included in full-cohort species assignment and gene-tree analysis
F177197	Coniochaeta ligniaria	ingroup	Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta	additional	13658	94bda564c4af4a001e68b470e29a9e677f25a7fe8903a9b3d245ee4dfc664d7a	data/orthology_inputs/v1/additional/F177197.faa	Included in full-cohort species assignment and gene-tree analysis
F177199	Coniochaeta pulveracea	ingroup	Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta	additional	9535	1ada15e66eac45c5b9f913ea3dd0856e6a513c79986e5a7759002865e04ca6a3	data/orthology_inputs/v1/additional/F177199.faa	Included in full-cohort species assignment and gene-tree analysis
F1774096	Dinochytrium kinnereticum	ingroup	Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Dinochytrium	additional	10332	b2f2a8006d72083d04423ff4e6a01e129aed5081518f7b41673d77e21c409b65	data/orthology_inputs/v1/additional/F1774096.faa	Included in full-cohort species assignment and gene-tree analysis
F1806994	Synchytrium microbalum	ingroup	Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium	additional	6304	6b984758cfcfd4ddb031c549ff3f5a3d86e6fbada2d5e6da690aead3abebac75	data/orthology_inputs/v1/additional/F1806994.faa	Included in full-cohort species assignment and gene-tree analysis
F1810926	Aspergillus stella-maris	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	12536	61e6a6b1ac098757dd9af0c0d66ab1a5b3a61b2efccfdfeb06f73015b83f66a5	data/orthology_inputs/v1/additional/F1810926.faa	Included in full-cohort species assignment and gene-tree analysis
F1810928	Aspergillus undulatus	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	11798	6aa3988febcab92ad03dec7943dc4355bb8a6ba75b1143be91629bf8ae4b6559	data/orthology_inputs/v1/additional/F1810928.faa	Included in full-cohort species assignment and gene-tree analysis
F181123	Austropuccinia psidii	ingroup	Basidiomycota;Pucciniomycetes;Pucciniales;Sphaerophragmiaceae;Austropuccinia	additional	133973	8ae55bdbf01af77d48ab77c71315cf40130ff9ae368fe797be8fe523d736eb4b	data/orthology_inputs/v1/additional/F181123.faa	Included in full-cohort species assignment and gene-tree analysis
F1814901	Dactylella cylindrospora	ingroup	Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Dactylella	additional	10528	ba278c33662dc536f02808fc814dd162f428335958a4b0a210bb287ce4d358d5	data/orthology_inputs/v1/additional/F1814901.faa	Included in full-cohort species assignment and gene-tree analysis
F182096	Aspergillus chevalieri	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	10329	0bfe40498fed561e73151108e20c0da504a48392ba4ca43b63439d2e8a4e9373	data/orthology_inputs/v1/additional/F182096.faa	Included in full-cohort species assignment and gene-tree analysis
F1825666	Phyllachora maydis	ingroup	Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Phyllachora	additional	8654	058ce22342e6053a0bab139c0b2ff04b482fce3ea2a6124fd69152122bc8368d	data/orthology_inputs/v1/additional/F1825666.faa	Included in full-cohort species assignment and gene-tree analysis
F183962	Sporobolomyces salmoneus	ingroup	Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces	additional	7657	dbecf8ded031219127faa25915c2c2e13c9c132682f0222d96a2ba5169f0c69e	data/orthology_inputs/v1/additional/F183962.faa	Included in full-cohort species assignment and gene-tree analysis
F1851185	Syncephalis plumigaleata	ingroup	Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis	additional	8032	0837e426e8cbc8eb7b43faae782a770a4b36ef3b17da4247e444bb8b5c4c90d2	data/orthology_inputs/v1/additional/F1851185.faa	Included in full-cohort species assignment and gene-tree analysis
F1851187	Syncephalis fuscata	ingroup	Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis	core	8844	9ce518c5d05675b9d079dcd0a6391f901a5c2cb96ec70a91db8aeb1b1b5c12f1	data/orthology_inputs/v1/core/F1851187.faa	Core coverage of ingroup group Zoopagomycota
F1858805	Dacryopinax primogenitus	ingroup	Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Dacryopinax	additional	10237	8cd8c44c1027d87d93f3ac2597ab1714d8d30057c992a3ca9e5acdd0262a5bca	data/orthology_inputs/v1/additional/F1858805.faa	Included in full-cohort species assignment and gene-tree analysis
F1859096	Cryptococcus deuterogattii	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	additional	6408	56d3e8a14a14cd5ff328b29f931424a232f532f0012ba164c81781dba4af3825	data/orthology_inputs/v1/additional/F1859096.faa	Included in full-cohort species assignment and gene-tree analysis
F1859121	Cryptococcus tetragattii	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	additional	6646	392ffc5a7f4bf2baeca948104fb85d99c43ab3cd7bf0b0c5f41e38447d823c84	data/orthology_inputs/v1/additional/F1859121.faa	Included in full-cohort species assignment and gene-tree analysis
F1859122	Cryptococcus decagattii	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	additional	6557	67f61c766f810c1d0b21528c553b1507a9ce0266bcc7926871c1be9cdd54fcfe	data/orthology_inputs/v1/additional/F1859122.faa	Included in full-cohort species assignment and gene-tree analysis
F1882483	Testicularia cyperi	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Anthracoideaceae;Testicularia	core	7069	7514bfbc41529dd0c4199e1ca098d55e40d4944062b9b529735f7c940aa8caae	data/orthology_inputs/v1/core/F1882483.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1890679	Cryptotrichosporon argae	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Tetragoniomycetaceae;Cryptotrichosporon	additional	7058	ae57e44782158a4d32fe7a40281aff49ba03a38f55c725501d9525a84484cd9c	data/orthology_inputs/v1/additional/F1890679.faa	Included in full-cohort species assignment and gene-tree analysis
F1897645	Haplosporangium bisporale	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Haplosporangium	additional	13339	52d2f35c84c1f8d102cc433b5cedeb31ee30eb6a865f92fe7458f76827b8cf6d	data/orthology_inputs/v1/additional/F1897645.faa	Included in full-cohort species assignment and gene-tree analysis
