split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x2040000000000801040000000000000000001a2000a00000020000000000040000000000400100000000000004000400000100000000000020000000000100000000000008000100000000020000000000000000000000000080000001002c200300000000000000000000042000000000000000000002080000000	35	35	0	438	567	438	78.1	50.0	0.0239516468
0x200000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	91.9	89.0	0.1190727422
0x200000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000	3	3	0	470	567	470	83.1	83.0	0.0579821435
0x400000000000004000000000000000000000000000	2	2	0	471	567	471	61.3	65.0	0.0443624433
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000004000000000000000000000000000	3	3	0	470	567	470	85.0	87.0	0.0869113287
0x210000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000004000000000000000001000000000	6	6	0	467	567	467	94.0	96.0	0.1264082202
0x210000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000004000000000000000001000000000	7	7	0	466	567	466	55.7	56.0	0.0654252391
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400100000000000004000400000100000000000020100000000100000000000008000100000000020000000000000000000000000080000001002c200300000000000400000000042004000000000000000003080000000	42	42	0	431	567	431	99.1	97.0	0.1960228899
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400100000000000004000400000100000000000020100000000100004000000008000100000000020000000000000000000000000080000001002c200300000000000400000000042004000000000000000003080000000	43	43	0	430	567	430	66.5	35.0	0.0142813127
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400100000000000004000400000100000000000020100000000100004000000008000100000000020000000000000000000000000080000001002c200300000000000400000000046004000000000000000003080000000	44	44	0	429	567	429	92.7	56.0	0.0720395623
0x42048040000001801250400000080000000001a2001a000000200400000015400000000004009181000001002040014000001000a0280000260108040008100005004000008000100002009020000240000000312000000000280002801002c20030500004100040000200005600400c880200000000203280200010	99	97	2	376	565	378	75.8	51.0	0.0227151454
0x42048040000001801250400000080000000001a2001a000000200400000015400000000004009181000001002040014000001000a0280000268108040008100005004000008000100002009020000240000000312000000000280002801002c20030500004100040000200005600400c880200000000203280200010	100	98	2	375	565	377	71.5	43.0	0.03654456
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000	2	1	1	472	566	473	98.7	100.0	0.157486933
0x1000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000	3	2	1	471	566	472	35.7	39.0	0.0430513475
0x8000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	95.4	95.0	0.0775400107
0x8000000008000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	44.9	53.0	0.0297943771
0x8000000008000000000000000000000000000000000000000000000000080000000080000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	72.4	35.0	0.0167065007
0x1000000000018000000008000000000000000000000000000000000000000000000000080000000080000000000000000000000000000000000000000000000800000000000000000	7	6	1	467	566	468	85.9	58.0	0.0588205057
0x42048040000001801250400000080000000001a2001a000000200400000015400000000004009181000001002040014000001001a028000026990804000890000500400000800010000200902000024000000031200000800028000a801002c20030500004100040000200005600400c880200800000203280200010	107	104	3	369	564	372	82.8	75.0	0.0414987544
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200	2	2	0	471	567	471			0.0
0x10000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200	3	3	0	470	567	470			0.0
0x10000000000010000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200	4	4	0	469	567	469			0.0
0x10000000000010000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000200	5	5	0	468	567	468			0.0
0x90000000000010000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000200	6	6	0	467	567	467			0.0
0x90000000000030000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000200	7	7	0	466	567	466			1e-06
0x90000000000030000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000080200	8	8	0	465	567	465	0.0	99.0	2.711e-06
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000	2	2	0	471	567	471			0.0
0x100000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000	3	3	0	470	567	470			2.2481e-06
0x100000000000000000008000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000	4	4	0	469	567	469	76.3	100.0	0.0140292371
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
0x10000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			0.0
0x10000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469			0.0
0x4000000000000010000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468			1e-06
0x4000000000000010000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000014000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	80.8	99.0	0.0136222913
0x4000100000000010000000808000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000004000000000000000000014000000000000000000000000000000000000000000000000000000000000000000008000	10	10	0	463	567	463	77.8	72.0	0.0139651934
0x4000100000000010000000898000000000030000000000000000000000000000001000000800000000000000000000000000000000000000000000000000000000004000000000000000000014000000000000000000000000000000000000000000000100000000000000000000088200	18	18	0	455	567	455	61.2	72.0	0.0090405274
0x1000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000	2	2	0	471	567	471	77.8	100.0	0.0186036758
0x4000100000000010000000898000000000030000000000000000000000000000001000000800000000000000000000000000000000000000000000000000000000004001000000000000000014000000000000000000000000000000000100000000000100000000000000000000088200	20	20	0	453	567	453	97.1	99.0	0.1047083444
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000	2	2	0	471	567	471	65.9	98.0	0.0080196428
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	94.7	100.0	0.069147976
0x200000000000000000000000000000000000000000000000000000000000000000040000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	87.9	94.0	0.0437982955
0x200000000000000000000000000000000000000000000000000000000000000000040000000000000000000000040000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000	5	5	0	468	567	468	86.9	82.0	0.0230168791
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000	2	2	0	471	567	471			0.0
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000040000000000000000000000000000	3	3	0	470	567	470			0.0
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000010000000000000000000000040000000000000000000000000000	4	4	0	469	567	469			2.6042e-06
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000010000000000000000000000240000000000000000000000000000	5	5	0	468	567	468	0.0	100.0	2.7513e-06
0x200000020000000000000000000000000000000000000000000000000000000000040000000000000000000000040000000000000000000000000000000000000000000010000000000000000000000000000000000008000000000000010000000000000000000000240000000000000080000000000000	10	10	0	463	567	463	97.2	99.0	0.1201300228
0x200000020000004000100000000010000000898000000000030000000000000000040000000000001000000800040000000000000000000000000000000000000000000010000000004001000000000000000014000008000000000000010000000000000100000000240100000000000080000000088200	30	30	0	443	567	443	74.0	54.0	0.0206830192
0x200000020000004000100000000010000000898000000000030000000000000000040000000000001000000800040000000000000000000000000000000000000000000010000000044001000000000000000014000008000000000000010000000000000100000000240100000000000080000000088200	31	31	0	442	567	442	61.4	53.0	0.0117302323
0x200000020000004000100000000010000000898000000000030000000000000000040000000000001000000800040000000000000000000000000000000000000000000010000000044011000000000000000014000008000000000000010000000000000100000000240100000000000080000000088200	32	32	0	441	567	441	96.6	96.0	0.1045612761
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	98.5	100.0	0.1572747336
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000040000000000000000000000000000000000	3	3	0	470	567	470	20.5	24.0	0.0226603794
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000040000000000004000000000000000000000	4	4	0	469	567	469	94.9	95.0	0.0890424113
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080800000000000000000000000000000040000000000004000000000000000000000	5	5	0	468	567	468	55.6	34.0	0.0436088654
0x24000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	52.5	33.0	0.0277322217
0x100000000000024000000000000000000000000000000000000000000000000000000000000000000000000000080800000000000000000000000000000040000000000004000000000000000000000	7	7	0	466	567	466	96.1	100.0	0.1355578361
0x200000020000004000100000000010000000898000000000030000000000000000040000000000001100000800040024000000000000000000000000000000000000000010000000044011000000000000000014000088800000000000010000000000000100040000240100004000000080000000088200	39	39	0	434	567	434	79.4	72.0	0.0305359381
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000	2	1	1	472	566	473	94.9	99.0	0.0992693048
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	94.0	100.0	0.0835156166
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	36.1	62.0	0.0288809221
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000a00000000000000000000000000000000000000000000000000000000000000008000000000000	5	4	1	469	566	470	86.5	88.0	0.0596027836
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	96.8	98.0	0.1189463813
0x800000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000008000000000000000000000a00000000000000000000000000000000000000000000000000000000000000008000000000000	7	6	1	467	566	468	75.1	67.0	0.0529150288
0x800000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000008000000000000000008000a00000000000000000000000000000000000000000000000000000000000000008000000000000	8	7	1	466	566	467	50.9	60.0	0.0647897781
0x800000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000008000000000000000008000a00000000000000000001000000000000000000000000000000000000000000008000000000000	9	8	1	465	566	466	99.0	100.0	0.2757653005
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	78.9	81.0	0.1351091018
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000800000000000000000000000000000	3	3	0	470	567	470	92.6	98.0	0.2072855009
0x4000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000800000000000000000000000000000	4	4	0	469	567	469	95.8	95.0	0.1128790261
0x4000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000800000000000000020000000000000	5	5	0	468	567	468	76.9	62.0	0.0157606234
0x10000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	75.7	75.0	0.0145978533
0x10000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	88.8	89.0	0.0437680875
0x10000000000000000000000000004000000000000000000000000080000000000000000000000004000000000000000000000000000000000000400000000000000000000000000000000000000000000010000000000000000000000000800000000000000020000000000000	8	8	0	465	567	465	75.6	89.0	0.0331127193
0x800000000000200000000000000010000000000000000000000000004000000000000000000000000080000000000000000000000004000000000000000000000000000800000000408000000000000000008000a00000000000000000001010000000000000000000000000800000000000000028000000000000	17	16	1	457	566	458	80.4	77.0	0.073017358
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	70.0	2.0668e-06
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	72.0	56.0	0.0243745151
0x20000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	41.9	78.0	0.0434472302
0x80000000000020000000000000001000000000000000000000000000400000000000000000000000008000000002000000000000000400000000000000000000000000080000000040c000000000000000008000a00000000000000000001016000000000000000000000000800000000000000028000000000000	21	20	1	453	566	454	95.2	95.0	0.0804322468
0x80000020000022000000400010001000001000000089800000000003400000000000000004000000008000110002080004002400000400000000000000000000000000080000001040c000044011000000008000a00014000088800000001016010000000000000100040000a401000040000000a8000000088200	60	59	1	414	566	415	83.2	75.0	0.0309645513
0x200000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.6	91.0	0.0474564626
0x1000000000000000000000000000200000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	91.6	95.0	0.0537992748
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			2.462e-06
0x8000000000000000000000000000000000000000000000000000000000000000000000000000004200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	88.5	100.0	0.070293892
0x8000000000000000000000000000000000000000000000000000000000000000000000000000004200000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	69.4	72.0	0.0627867122
0x8000000000000000000000000000000000001000000000000000000000000000200000000000004200000000000000800000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	74.5	59.0	0.0261871115
0x80000020000022000000c00010001000001000000089800000000003500000000000000004000000008020110002080004422400000400000080000000000000000800080000001040c000044011000000008000a00014000088800000001016010000000000000100040000a401000040000000a8000000088200	67	66	1	407	566	408	97.0	99.0	0.1112143689
0x42848040200001a2125040c000180010000011a2001a898000200400035015400000000004049181000081203140034800045225a0280400269988040008900005004800088000101042c09024401340000000b120a000940028888a801002d216315000041000400102040056a4410c8842008000a8203280288210	174	170	4	303	563	307	86.2	85.0	0.0600056364
0x40000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	94.0	2.0292e-06
0x40000000000000000000000000001000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	70.2	92.0	0.0111504528
0x42848040200001a2125040c000180010000011a2001a898000200400035015400000000004049181000081203140034800045225a4280400269988040008900005004900088000101042c09024401340000000b120a0009400288a8a801002d216315000041000400102040056a4410c8842008000a8203280288210	177	173	4	300	563	304	95.0	92.0	0.1078730996
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000	2	2	0	471	567	471	34.5	53.0	0.0107504696
0x20000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000	3	3	0	470	567	470	97.0	100.0	0.1536328826
0x42848040200001a2125040c000180010000011a2001a898000200400035015400000000004049181020081203540034800045225a4280400269988040008900005004900088000101042c09024401340000000b120a0009400288a8a801002d216315000041000400102040056a4510c8842008000a8203280288210	180	176	4	297	563	301	97.1	91.0	0.1390754114
0x42848040200001a2125040c000180010000011a2001a898000200400035015400001000004049181020081203540034800045225a4280400269988040008900005004900088000101042c09024401340000000b120a0009400288a8a801002d216315000041000400102040056a4510c8842008000a8203280288210	181	177	4	296	563	300	0.0	26.0	2.9835e-06
0x10000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	84.8	89.0	0.0423929644
0x90000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	88.0	78.0	0.0538024691
0x42848040200001a2125040c000180010000011a2001a898000200400035015400091000004049181020081203540034800045225a4280400269988040008900005004900088002101042c09024401340000000b120a0009400288a8a801002d216315000041000400102040056a4510c8842008000a8203280288210	184	180	4	293	563	297	81.1	37.0	0.0232180125
0x8004001a290c01200800031400000140020088c0088a8010000004409a4003000400020aaa00282024000250128010d0000302000000001166000001500b42420a10001003404d2045020800089095000d2332820200000801aa804000110a500000040522a088080098a011010001004000102804800012804d010081	166	166	0	307	567	307	77.2	52.0	0.0318135131
0x200000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	70.9	63.0	0.0132613761
0x80000000200000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	99.2	100.0	0.1434864814
0x8004001a290c01200800031400000140020088c0088a8010000004409a4003000400020aaa00202024000050128010d0000302000000001166000001500b42420a10001003004d2045020800089095000d2332820200000801aa804000110a500000040522a088080098a011010001004000102804800012804d010081	163	163	0	310	567	310	34.2	43.0	0.0268845416
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	2	2	0	471	567	471	94.6	98.0	0.1009549971
0x100000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.6	90.0	0.054243584
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	4	4	0	469	567	469	72.6	72.0	0.0301675579
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000	5	5	0	468	567	468	84.5	80.0	0.0645517166
0x100000000000000040000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000100000008000000000000000000000000000000000000000000	6	6	0	467	567	467	83.6	66.0	0.0421660451
0x420000000000000000000000000000000000000000000000000	2	2	0	471	567	471	88.6	100.0	0.0728186962
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000420000000000000000000000000000000000000000000000000	3	3	0	470	567	470	82.6	79.0	0.0510643974
0x100000000000000040000000000000000000000100000002000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000520000008000000000000000000000000000000000000000000	9	9	0	464	567	464	91.9	87.0	0.0889120366
0x8004001a290c0120080003040000014002008880088a8010000004409a4002000400000aaa00202024000050128010d0000302000000001166000001500b42420a10001003004d0045020800089095000d2332820200000801aa804000110a500000040002a088000098a011010001004000102804800012804d010081	154	154	0	319	567	319	95.9	83.0	0.1060987915
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080	2	2	0	471	567	471	78.1	60.0	0.0134300946
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	93.8	92.0	0.0421908839
0x80000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000080	4	4	0	469	567	469	43.9	36.0	0.0134044085
0x80000000040000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000080	5	5	0	468	567	468	96.1	99.0	0.1473370768
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000	2	2	0	471	567	471	100.0	100.0	0.3600044669
0x80000000000080000000040000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000040000000000000080	7	7	0	466	567	466	76.6	14.0	0.0344082766
0x1000000000000000000000000800000000000000000000000000000000000000	2	2	0	471	567	471			2.032e-06
0x1000000000000000000000001800000000000000000000000000000000000000	3	3	0	470	567	470	83.8	93.0	0.0127241203
0x1000000000000000000000001800000000000040000000000000000000000000	4	4	0	469	567	469	83.3	68.0	0.012929439
0x1000000000000000000000001800000000000040000000000000000000010000	5	5	0	468	567	468	100.0	100.0	0.2987455689
0x40001000000000000000000000001800000000000040000000000000000000010000	6	6	0	467	567	467	79.0	57.0	0.0237336667
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000	2	2	0	471	567	471	74.7	66.0	0.0131238329
0x20000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000	3	3	0	470	567	470	38.3	63.0	0.0262019085
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000	4	4	0	469	567	469	99.7	99.0	0.1177883408
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000010000000000000000000000000000	5	5	0	468	567	468	0.0	45.0	2.0724e-06
0x28000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000010000000000000000000000000000	6	6	0	467	567	467	94.5	91.0	0.0757957395
0x28000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000100000000000000000040001000000000000000000000001800010000010040000000000000000000010000	12	12	0	461	567	461	81.6	42.0	0.0363882125
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	98.0	2.437e-06
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	65.0	2.1206e-06
0x120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	96.6	98.0	0.0729795522
0x28000120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000080000000100000100000000000000000040001000000000000000000000001800010000010040000000000000000000010000	16	16	0	457	567	457	71.0	37.0	0.0167052756
0x1000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	92.9	93.0	0.0825927631
0x80000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	93.4	98.0	0.0884448267
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	99.9	100.0	0.242236409
0x80000000000000000000000000000000000000000000000008000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000400000040000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	84.9	86.0	0.0691774809
0x80000000000000000000000000000000000000000000000008000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000400000040000000000000000000000000000000000000000008000000000	6	6	0	467	567	467	81.6	48.0	0.0538076757
0x28000120000000000000000000000000080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040001000400000040000000000001800010000010040000000000000008000010000	22	22	0	451	567	451	23.8	25.0	0.0349825825
0x28000120000000000000000000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040001000400000040000000000001800010000010040000000000000008000010000	23	23	0	450	567	450	86.6	69.0	0.0560212797
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000	2	2	0	471	567	471	83.8	70.0	0.0326357829
0x28000120000000000000010000000080080000000000000000000000000000000000000000000000008000000000000000000000000000001000020000000000000000000000080000000100000100000000000000000040001000400000040000000000001800110000010040000000000000008000010000	25	25	0	448	567	448	79.2	32.0	0.0311612552
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000	2	2	0	471	567	471	85.8	100.0	0.028667689
0x200000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000	3	3	0	470	567	470	74.8	76.0	0.0204867186
0x20000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
0x20000400000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			0.0
