model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	aa_by_rsa	0.06073262668770404	0.04654520544926341	1.3048095094113532	0.1961710934330073	-0.03207587702286679	0.15354113039827486	0.26409422048287184	0.06157314731479825	0.046644290820289196	1.320057529699119	0.1910559811675363	-0.03143292701417996	0.15457922164377647	0.25954774800118136	0.0008405206270942142	False
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	aa_log1p_rate	0.16229069431125545	0.01550812999521067	10.464878380654225	4.932730754514783e-16	0.13136836135961732	0.19321302726289358	7.103132286501287e-15	0.16172019087484374	0.01559235119753136	10.371764259674185	7.263760894379906e-16	0.1306299256154063	0.1928104561342812	1.2021125406827154e-14	-0.0005705034364117123	False
3di_af_empirical__gamma__miller1987__coverage_confidence	3di_af_empirical	gamma	miller1987	coverage_confidence	rsa_centered	-0.14169540759532429	0.033849753578784864	-4.186010018227461	8.021447430471627e-05	-0.20918989924695108	-0.07420091594369749	0.00017678775947963925	-0.14205339681743823	0.034013149224855564	-4.176425883952868	8.297125460813717e-05	-0.20987369013388255	-0.07423310350099391	0.00018668532286830866	-0.00035798922211394135	False
3di_af_empirical__gamma__tien2013__composition_adjusted	3di_af_empirical	gamma	tien2013	composition_adjusted	aa_by_rsa	0.07677636587870093	0.05249406959678986	1.4625721813611494	0.1479971429185941	-0.027893836045044876	0.18144656780244672	0.2131158858027755	0.07752477194478936	0.05267783164406836	1.4716773550704572	0.14552677969966973	-0.027511841094389144	0.18256138498396787	0.20573729897452564	0.0007484060660884334	False
3di_af_empirical__gamma__tien2013__composition_adjusted	3di_af_empirical	gamma	tien2013	composition_adjusted	aa_log1p_rate	0.0634680181847556	0.02404215753614344	2.639863668197908	0.010189638340333035	0.015529317616862673	0.11140671875264853	0.017893999036682404	0.06046971514637803	0.02416972406070402	2.5018785896977533	0.014659809358833587	0.012276654152878423	0.10866277613987763	0.02723777381640442	-0.0029983030383775727	False
3di_af_empirical__gamma__tien2013__composition_adjusted	3di_af_empirical	gamma	tien2013	composition_adjusted	rsa_centered	-0.19440000910290842	0.037240457264087215	-5.220129487786333	1.7014807846917056e-06	-0.2686553718801735	-0.12014464632564328	6.429912436062852e-06	-0.19563485109364778	0.03709435824674876	-5.2739785870482	1.3786844382081896e-06	-0.26959890070424214	-0.12167080148305343	5.025158630342802e-06	-0.001234841990739366	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	aa_by_rsa	0.06588485881788131	0.05399076998972527	1.2202985590022062	0.22638933046516516	-0.04176967892800999	0.1735393965637726	0.2910719963123552	0.06638374254956775	0.054128099276106026	1.226419243190972	0.22409278384231873	-0.04154462201611345	0.17431210711524894	0.2830645690639816	0.0004988837316864392	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	aa_log1p_rate	0.1659672861712885	0.014933605268855664	11.11367839067078	3.4038468884446395e-17	0.13619052298742926	0.19574404935514775	2.4507697596801404e-15	0.16545957451998597	0.015034095803193249	11.005621933368436	5.297640547297488e-17	0.13548243890165304	0.1954367101383189	3.8143011940541915e-15	-0.0005077116513025337	False
3di_af_empirical__gamma__tien2013__coverage_confidence	3di_af_empirical	gamma	tien2013	coverage_confidence	rsa_centered	-0.16870815256054997	0.03895366988364591	-4.330995078627481	4.7882507881242474e-05	-0.2463795642782936	-0.09103674084280634	0.00011438765598285892	-0.16877953781255067	0.0391605396130568	-4.309939022297758	5.16365978712281e-05	-0.24686343605526118	-0.09069563956984018	0.00011993016279769107	-7.138525200070522e-05	False
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_by_rsa	0.05350999045315739	0.04530617581494173	1.1810749746728808	0.2415142154380872	-0.03682795833549354	0.1438479392418083	0.30507058792179437	0.05637120579241552	0.045421869615372985	1.241058685381298	0.2186690021634782	-0.03419742988230615	0.1469398414671372	0.2830645690639816	0.0028612153392581358	False
