model_id	alphabet_model	rate_model	rsa_scale	controls	contrast	point_estimate	bootstrap_percentile_lower	bootstrap_percentile_upper	bootstrap_estimable_draws	bootstrap_singular_draws	loo_minimum	loo_maximum	loo_sign_reversals	most_influential_marker	largest_absolute_loo_change	observed_mean_log1p_aa_rate	observed_mean_rsa
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	interaction	0.06441568405768265	-0.03452848411155303	0.16771440065098653	2000	0	0.04808432570436203	0.08870812173277974	0	649304at2759	0.02429243767509709	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.060953333326114016	0.009473107458244746	0.1111163497585054	2000	0	0.0523137272232278	0.07040673414521123	0	5013259at2759	0.009453400819097214	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.16277362610183127	-0.21621569717876915	-0.11530860594657888	2000	0	-0.17196083391140898	-0.15513346029115532	0	5000452at2759	0.009187207809577713	0.6055116717605261	0.2663334771396619
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.1593668457242564	0.12868121266341712	0.19255953722750827	2000	0	0.15206424201820032	0.16312472582194137	0	649304at2759	0.007302603706056093	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.14272810479583442	-0.20852727100683824	-0.07505370709760903	2000	0	-0.16190484598871407	-0.13104563541031797	0	649304at2759	0.019176741192879654	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	interaction	0.047403737920716914	-0.040638924658008134	0.14001398883100322	2000	0	0.030683224044768014	0.06868181061904109	0	649304at2759	0.02127807269832418	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.16227689507217669	0.13268754342840627	0.19370983873173478	2000	0	0.15628052256848526	0.1655281646067109	0	649304at2759	0.005996372503691422	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.11402458819976327	-0.15857800987480428	-0.0729083828304948	2000	0	-0.12156069708311966	-0.10740434096556815	0	5000452at2759	0.007536108883356388	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.05681082055658772	0.004854842181389853	0.10719247403560679	2000	0	0.047853614878771496	0.06620458793857657	0	5013259at2759	0.009393767381988855	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.17168329378059283	-0.23674652532352963	-0.10906335137092733	2000	0	-0.18749546056830732	-0.16118484074418704	0	649304at2759	0.015812166787714493	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	interaction	0.05762659623353548	-0.02782018077666308	0.14641332239031082	2000	0	0.04389056668470883	0.07827958330674296	0	649304at2759	0.020652987073207486	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.06034843691656207	0.009118214949328282	0.11084480637601841	2000	0	0.05171368988171403	0.06978458484925862	0	5013259at2759	0.00943614793269655	0.6055116717605261	0.31138860510931327
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.13678971715735594	-0.18308847279968238	-0.09614238818842984	2000	0	-0.14471326284362468	-0.13055736975799181	0	5000452at2759	0.00792354568626874	0.6055116717605261	0.31138860510931327
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.1633983013810616	0.1330188909085556	0.19717051968055604	2000	0	0.15592074796760735	0.16692564220777803	0	649304at2759	0.007477553413454241	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.17866901590328418	-0.26265210475179934	-0.09755898449241011	2000	0	-0.20082350208522137	-0.1654041899994792	0	649304at2759	0.02215448618193719	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	interaction	0.04084676963348005	-0.06374251867604389	0.14337571613048092	2000	0	0.022182949645509115	0.06656523686344272	0	649304at2759	0.02571846722996267	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.16406547115909909	0.13395163045539635	0.19650297193431743	2000	0	0.15700798974221258	0.16751026018010606	0	649304at2759	0.007057481416886502	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.15346283405088826	-0.2123115476798172	-0.1015683358590562	2000	0	-0.1631759804877697	-0.14398482558928022	0	5000452at2759	0.009713146436881454	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.058710408428509116	0.00852224657006481	0.10772211842181187	2000	0	0.05023027109907119	0.06630991892188484	0	4970387at2759	0.008480137329437927	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.21491982140993318	-0.29687012388613415	-0.13752213459801177	2000	0	-0.2337022898651658	-0.197893709241317	0	649304at2759	0.018782468455232626	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	interaction	0.06007795356193617	-0.045273539660653894	0.16007519785889973	2000	0	0.04431035348512889	0.08520395197787807	0	649304at2759	0.025125998415941903	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.05969169030961067	0.01046718896227198	0.10774942106053585	2000	0	0.05130400619461698	0.06726338415048047	0	4970387at2759	0.008387684114993688	0.6170911942014549	0.2663334771396619
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.17784624530121845	-0.23800725590760893	-0.12353619216095711	2000	0	-0.18804485834814255	-0.16820435496378913	0	5000452at2759	0.010198613046924099	0.6170911942014549	0.2663334771396619
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.16031861451795681	0.1287846666667611	0.19575039973546504	2000	0	0.15206958261659978	0.16418375022818887	0	649304at2759	0.008249031901357035	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.15111884307765344	-0.2234405516632709	-0.08158083916334653	2000	0	-0.17060935817073972	-0.13923483717791227	0	649304at2759	0.019490515093086275	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	interaction	0.04168166882735416	-0.04714757541996073	0.13048257218700757	2000	0	0.02602942270806006	0.06356015244612594	0	649304at2759	0.021878483618771774	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.16287739402589643	0.13299825680542762	0.19526344751741384	2000	0	0.15597145171580276	0.16646306662047178	0	649304at2759	0.006905942310093671	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.12539745228467192	-0.17510850904645806	-0.08079757304077126	2000	0	-0.133903552939984	-0.11757359076343474	0	5000452at2759	0.008506100655312071	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.055450247575318176	0.005166123635553397	0.10421425391561255	2000	0	0.04675454270380956	0.0630697489569982	0	4970387at2759	0.008695704871508614	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.1849736858223577	-0.2554014903810981	-0.11817293422396868	2000	0	-0.20086697364194217	-0.1702471098770239	0	649304at2759	0.015893287819584462	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	interaction	0.056371205792414114	-0.03324781129918415	0.14189114723694948	2000	0	0.0431629968208383	0.07750362917238049	0	649304at2759	0.021132423379966375	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.05891079726724452	0.009695984592053303	0.10684855294589021	2000	0	0.050521018474176005	0.06646051230056306	0	4970387at2759	0.008389778793068514	0.6170911942014549	0.31138860510931327
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.1501875111213409	-0.20199645554700368	-0.10408359936033135	2000	0	-0.15901171808635245	-0.14216208870377825	0	5000452at2759	0.008824206965011544	0.6170911942014549	0.31138860510931327
